mode,code,date,grade,PT,TY,DN,DL,LK,SF,close,trigger,stop,risk,prbook_warn
prebreak,600742,2020-02-26,S,S,A,C,S,S,A,7.8493,8.2,7.84,0.36,
prebreak,600939,2020-02-26,S,S,A,B,S,S,A,4.1136,4.0,3.83,0.17,
prebreak,601377,2020-02-26,S,S,A,C,S,S,A,6.0756,5.56,5.3,0.26,
prebreak,601566,2020-02-26,S,S,A,C,S,S,A,8.0837,8.39,8.09,0.3,
prebreak,601611,2020-02-26,S,S,A,B,S,S,A,6.1955,6.27,6.06,0.21,
prebreak,603335,2020-02-26,S,S,A,B,S,S,A,4.4281,4.56,4.33,0.23,
prebreak,603357,2020-02-26,S,S,A,B,S,S,A,6.4946,6.58,6.27,0.31,
prebreak,603368,2020-02-26,S,S,A,C,S,S,A,19.4114,20.2,19.26,0.94,
prebreak,603656,2020-02-26,S,S,A,C,S,S,A,13.8509,13.6,12.87,0.73,
prebreak,603968,2020-02-26,S,S,A,C,S,S,A,12.6409,12.25,11.68,0.57,
prebreak,000008,2020-02-27,S,S,A,C,S,S,A,3.2391,3.17,3.02,0.15,
prebreak,000411,2020-02-27,S,S,A,C,S,S,A,8.9483,9.06,8.7,0.36,
prebreak,000722,2020-02-27,S,S,A,C,S,S,A,5.8886,6.09,5.81,0.28,
prebreak,000960,2020-02-27,S,S,A,C,S,S,A,9.1432,9.78,9.36,0.42,
prebreak,002038,2020-02-27,S,S,A,C,S,S,A,12.6262,13.37,12.75,0.62,
prebreak,002200,2020-02-27,S,S,A,C,S,S,A,6.55,6.55,6.22,0.33,
prebreak,002221,2020-02-27,S,S,A,C,S,S,A,9.0165,8.8,8.41,0.39,
prebreak,002226,2020-02-27,S,S,A,C,S,S,A,3.3496,3.27,3.09,0.18,
prebreak,002374,2020-02-27,S,S,A,C,S,S,A,2.76,2.7,2.55,0.15,
prebreak,002462,2020-02-27,S,S,A,C,S,S,A,13.7284,13.98,13.45,0.53,
prebreak,002573,2020-02-27,S,S,A,B,S,S,A,5.6482,5.56,5.31,0.25,
prebreak,002697,2020-02-27,S,S,A,B,S,S,A,7.006,6.85,6.51,0.34,
prebreak,002921,2020-02-27,S,S,A,C,S,S,A,12.5015,13.05,12.38,0.67,
prebreak,300009,2020-02-27,S,S,A,C,S,S,A,8.8449,9.23,8.76,0.47,
prebreak,300062,2020-02-27,S,S,A,B,S,S,A,3.413,3.37,3.21,0.16,
prebreak,300254,2020-02-27,S,S,A,C,S,S,A,8.52,8.87,8.44,0.43,
prebreak,300423,2020-02-27,S,S,A,C,S,S,A,12.9399,13.78,13.06,0.72,
prebreak,300557,2020-02-27,S,S,A,C,S,S,A,11.4858,10.84,10.3,0.54,
prebreak,600010,2020-02-27,S,S,A,C,S,S,A,1.1896,1.23,1.19,0.04,
prebreak,600098,2020-02-27,S,S,A,C,S,S,A,4.8881,4.91,4.76,0.15,
prebreak,600196,2020-02-27,S,S,A,B,S,S,A,25.8796,24.91,23.89,1.02,
prebreak,600351,2020-02-27,S,S,A,C,S,S,A,4.7693,4.93,4.73,0.2,
prebreak,600356,2020-02-27,S,S,A,B,S,S,A,6.2443,6.35,6.02,0.33,
prebreak,600626,2020-02-27,S,S,A,C,S,S,A,6.4344,6.21,5.94,0.27,
prebreak,600690,2020-02-27,S,S,A,C,S,S,A,15.2115,16.19,15.37,0.82,
prebreak,600828,2020-02-27,S,S,A,C,S,S,A,3.3805,3.37,3.2,0.17,
prebreak,600999,2020-02-27,S,S,A,C,S,S,A,13.1288,12.72,12.08,0.64,
prebreak,603139,2020-02-27,S,S,A,B,S,S,A,17.6149,18.3,17.38,0.92,
prebreak,603919,2020-02-27,S,S,A,C,S,S,A,10.6482,10.36,9.85,0.51,
prebreak,000718,2020-02-28,S,S,A,C,S,S,A,2.5306,2.67,2.57,0.1,
prebreak,002144,2020-02-28,S,S,A,C,S,S,A,8.5835,9.23,8.8,0.43,
prebreak,002251,2020-02-28,S,S,A,C,S,S,A,7.7949,8.42,7.97,0.45,
prebreak,002272,2020-02-28,S,S,A,C,S,S,A,4.0669,4.37,4.18,0.19,
prebreak,002287,2020-02-28,S,S,A,B,S,S,A,18.5317,18.57,17.68,0.89,
prebreak,002443,2020-02-28,S,S,A,C,S,S,A,4.8969,5.1,4.85,0.25,
prebreak,002521,2020-02-28,S,S,A,C,S,S,A,4.8536,4.93,4.67,0.26,
prebreak,002673,2020-02-28,S,S,A,B,S,S,A,8.686,8.0,7.66,0.34,
prebreak,300105,2020-02-28,S,S,A,A,S,S,A,3.5585,3.65,3.46,0.19,
prebreak,300137,2020-02-28,S,S,A,C,S,S,A,7.5682,8.08,7.67,0.41,
prebreak,300172,2020-02-28,S,S,A,C,S,S,A,3.5788,3.75,3.59,0.16,
prebreak,600158,2020-02-28,S,S,A,C,S,S,A,8.6419,9.83,9.34,0.49,
prebreak,600252,2020-02-28,S,S,A,C,S,S,A,2.9706,3.08,2.95,0.13,
prebreak,600368,2020-02-28,S,S,A,C,S,S,A,2.2557,2.27,2.18,0.09,
prebreak,600706,2020-02-28,S,S,A,C,S,S,A,7.1935,7.53,7.22,0.31,
prebreak,600838,2020-02-28,S,S,A,B,S,S,A,5.0357,5.23,4.99,0.24,
prebreak,600868,2020-02-28,S,S,A,A,S,S,A,3.675,3.36,3.2,0.16,
prebreak,600992,2020-02-28,S,S,A,B,S,S,A,6.0066,6.38,6.14,0.24,
prebreak,601199,2020-02-28,S,S,A,C,S,S,A,3.2007,3.29,3.13,0.16,
prebreak,601727,2020-02-28,S,S,A,C,S,S,A,4.4059,4.78,4.61,0.17,
prebreak,603116,2020-02-28,S,S,A,B,S,S,A,4.6898,4.65,4.42,0.23,
prebreak,603351,2020-02-28,S,S,A,C,S,S,A,19.6339,21.44,20.37,1.07,
prebreak,000531,2020-03-02,S,S,A,C,S,S,A,4.6595,4.81,4.55,0.26,
prebreak,000630,2020-03-02,S,S,A,A,S,S,A,1.8576,1.91,1.82,0.09,
prebreak,000965,2020-03-02,S,S,A,A,S,S,A,3.1447,3.12,2.95,0.17,
prebreak,002051,2020-03-02,S,S,A,B,S,S,A,8.9701,8.13,7.78,0.35,
prebreak,002381,2020-03-02,S,S,A,B,S,S,A,6.8263,6.53,6.26,0.27,
prebreak,002408,2020-03-02,S,S,A,C,S,S,A,4.1651,4.44,4.25,0.19,
prebreak,002495,2020-03-02,S,S,A,B,S,S,A,2.7214,2.65,2.5,0.15,
prebreak,002566,2020-03-02,S,S,A,C,S,S,A,6.9166,6.95,6.62,0.33,
prebreak,002900,2020-03-02,S,S,A,C,S,S,A,10.6709,11.53,10.98,0.55,
prebreak,300092,2020-03-02,S,S,A,C,S,S,A,6.5783,6.14,5.87,0.27,
prebreak,300185,2020-03-02,S,S,A,B,S,S,A,1.7269,1.6,1.52,0.08,
prebreak,300583,2020-03-02,S,S,A,C,S,S,A,18.6796,19.77,18.84,0.93,
prebreak,300660,2020-03-02,S,S,A,C,S,S,A,6.2772,6.04,5.73,0.31,
prebreak,600257,2020-03-02,S,S,A,C,S,S,A,3.68,3.88,3.7,0.18,
prebreak,600298,2020-03-02,S,S,A,C,S,S,A,26.9479,25.69,24.4,1.29,
