mode,code,date,grade,PT,TY,DN,DL,LK,SF,close,trigger,stop,risk,prbook_warn,triggered_5d,entry_5d,exit_5d,exit_date_5d,stopped_5d,r_5d,triggered_10d,entry_10d,exit_10d,exit_date_10d,stopped_10d,r_10d,triggered_20d,entry_20d,exit_20d,exit_date_20d,stopped_20d,r_20d,key,sig_day_pct
prebreak,000049,2015-01-21,S,S,A,C,S,S,A,19.4304,18.12,17.2,0.92,,1,18.12,20.7721,2015-01-28,0,2.8659,1,18.12,19.5408,2015-02-04,0,1.5284,1,18.12,21.2249,2015-02-25,0,3.3578,000049_2015-01-21,0.0251
prebreak,600097,2015-01-26,S,S,A,C,S,S,A,13.4397,12.05,11.48,0.57,,1,12.05,13.1364,2015-01-29,0,1.8888,1,12.05,13.1364,2015-01-29,0,1.8888,1,12.05,13.0065,2015-03-02,0,1.6609,600097_2015-01-26,0.1
prebreak,002008,2015-01-27,S,S,A,C,S,S,A,15.805,16.34,15.51,0.83,,0,0.0,0.0,,0,0.0,1,16.34,15.51,2015-02-06,1,-1.0143,1,16.34,15.51,2015-02-06,1,-1.0143,002008_2015-01-27,-0.0187
prebreak,002422,2015-01-27,S,S,A,C,S,S,A,13.7389,12.31,11.74,0.57,,1,12.31,14.0847,2015-02-03,0,3.0952,1,12.31,13.2305,2015-02-10,0,1.5974,1,12.31,14.8306,2015-03-03,0,4.403,002422_2015-01-27,0.0239
prebreak,000553,2015-01-29,S,S,A,C,S,S,A,13.4086,14.06,13.34,0.72,,1,14.06,13.34,2015-02-05,1,-1.0142,1,14.06,13.34,2015-02-05,1,-1.0142,1,14.06,13.34,2015-02-05,1,-1.0142,000553_2015-01-29,-0.0199
prebreak,600983,2015-02-03,S,S,A,C,S,S,A,10.375,10.73,10.22,0.51,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,10.73,10.22,2015-03-09,1,-1.0154,600983_2015-02-03,0.0053
prebreak,000423,2015-02-09,S,S,A,C,S,S,A,27.7975,29.52,28.05,1.47,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,29.52,28.7952,2015-03-06,0,-0.508,000423_2015-02-09,0.0022
prebreak,002038,2015-02-09,S,S,A,C,S,S,A,15.8744,16.81,16.2,0.61,,0,0.0,0.0,,0,0.0,1,16.81,16.8266,2015-02-27,0,0.0062,1,16.81,16.8266,2015-02-27,0,0.0062,002038_2015-02-09,0.0002
prebreak,000919,2015-02-10,S,S,A,C,S,S,A,11.0491,11.99,11.39,0.6,,0,0.0,0.0,,0,0.0,1,11.99,11.9073,2015-03-03,0,-0.1529,1,11.99,12.9388,2015-03-17,0,1.5651,000919_2015-02-10,0.009
prebreak,600847,2015-02-10,S,S,A,C,S,S,A,15.72,16.2,15.41,0.79,,1,16.2,17.89,2015-02-17,0,2.1223,1,16.2,17.68,2015-03-03,0,1.8567,1,16.2,20.2,2015-03-17,0,5.0445,600847_2015-02-10,0.0006
prebreak,600983,2015-02-10,S,S,A,C,S,S,A,9.7227,10.73,10.22,0.51,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,10.73,10.22,2015-03-09,1,-1.0154,600983_2015-02-10,0.0057
prebreak,000513,2015-02-11,S,S,A,C,S,S,A,12.1071,12.72,12.13,0.59,,0,0.0,0.0,,0,0.0,1,12.72,12.6382,2015-03-03,0,-0.1549,1,12.72,12.6382,2015-03-03,0,-0.1549,000513_2015-02-11,0.0105
prebreak,000917,2015-02-13,S,S,A,C,S,S,A,17.2858,17.09,16.22,0.87,,1,17.09,19.7718,2015-02-27,0,3.0657,1,17.09,19.6165,2015-03-06,0,2.8872,1,17.09,22.3259,2015-03-20,0,5.9995,000917_2015-02-13,0.0023
prebreak,000963,2015-02-13,S,S,A,C,S,S,A,12.1864,12.93,12.31,0.62,,0,0.0,0.0,,0,0.0,1,12.93,12.6138,2015-03-06,0,-0.5255,1,12.93,12.6138,2015-03-06,0,-0.5255,000963_2015-02-13,-0.0186
prebreak,600062,2015-02-13,S,S,A,C,S,S,A,13.6701,12.79,12.2,0.59,,1,12.79,13.8276,2015-02-27,0,1.7411,1,12.79,14.3508,2015-03-06,0,2.6273,1,12.79,16.0272,2015-04-27,0,5.4669,600062_2015-02-13,0.0579
prebreak,600557,2015-02-13,S,S,A,C,S,S,A,18.6373,19.5,18.71,0.79,,0,0.0,0.0,,0,0.0,1,19.5,19.6409,2015-03-06,0,0.1595,1,19.5,20.6445,2015-03-20,0,1.4291,600557_2015-02-13,0.0051
prebreak,000919,2015-02-17,S,S,A,C,S,S,A,11.668,11.99,11.39,0.6,,1,11.99,11.9073,2015-03-03,0,-0.1529,1,11.99,13.3596,2015-03-10,0,2.2661,1,11.99,15.043,2015-03-24,0,5.0699,000919_2015-02-17,-0.0042
prebreak,000028,2015-02-26,S,S,A,C,S,S,A,30.3272,30.5,28.92,1.58,,1,30.5,30.6197,2015-03-05,0,0.0611,1,30.5,30.4705,2015-03-12,0,-0.0334,1,30.5,34.7637,2015-03-26,0,2.6822,000028_2015-02-26,0.0057
prebreak,000999,2015-02-26,S,S,A,C,S,S,A,11.4223,11.77,11.27,0.5,,1,11.77,11.3939,2015-03-05,0,-0.7696,1,11.77,11.27,2015-03-06,1,-1.0173,1,11.77,11.27,2015-03-06,1,-1.0173,000999_2015-02-26,0.0109
prebreak,600054,2015-02-26,S,S,A,C,S,S,A,9.6365,9.97,9.46,0.51,,1,9.97,10.0017,2015-03-05,0,0.0473,1,9.97,9.984,2015-03-06,0,0.0126,1,9.97,9.984,2015-03-06,0,0.0126,600054_2015-02-26,0.0149
prebreak,000963,2015-02-27,S,S,A,C,S,S,A,12.4667,12.57,11.96,0.61,,1,12.57,12.6138,2015-03-06,0,0.0562,1,12.57,12.6138,2015-03-06,0,0.0562,1,12.57,12.6138,2015-03-06,0,0.0562,000963_2015-02-27,-0.0002
prebreak,600557,2015-02-27,S,S,A,C,S,S,A,19.0842,19.25,18.5,0.75,,1,19.25,19.6409,2015-03-06,0,0.5014,1,19.25,20.0487,2015-03-13,0,1.0447,1,19.25,20.8876,2015-03-27,0,2.1626,600557_2015-02-27,-0.0021
prebreak,600315,2015-03-09,S,S,A,C,S,S,A,34.7241,34.33,32.68,1.65,,1,34.33,36.208,2015-03-12,0,1.1216,1,34.33,36.208,2015-03-12,0,1.1216,1,34.33,36.208,2015-03-12,0,1.1216,600315_2015-03-09,0.0067
prebreak,002186,2015-03-11,S,S,A,C,S,S,A,18.8738,19.47,18.62,0.85,,1,19.47,20.0616,2015-03-18,0,0.6781,1,19.47,22.1191,2015-03-25,0,3.0973,1,19.47,22.0537,2015-04-09,0,3.0203,002186_2015-03-11,-0.0103
prebreak,002140,2015-03-12,S,S,A,C,S,S,A,14.7146,14.86,14.11,0.75,,1,14.86,15.5019,2015-03-19,0,0.8402,1,14.86,16.2965,2015-03-26,0,1.899,1,14.86,16.7305,2015-04-10,0,2.4774,002140_2015-03-12,-0.0172
prebreak,000963,2015-03-13,S,S,A,C,S,S,A,13.5038,13.02,12.36,0.66,,1,13.02,14.8119,2015-03-20,0,2.6983,1,13.02,14.4685,2015-03-27,0,2.1784,1,13.02,16.3863,2015-04-13,0,5.0823,000963_2015-03-13,0.0576
prebreak,000869,2015-03-19,S,S,A,C,S,S,A,30.0868,29.83,28.63,1.2,,1,29.83,32.5399,2015-03-26,0,2.238,1,29.83,33.1886,2015-04-02,0,2.7782,1,29.83,37.5877,2015-04-17,0,6.4418,000869_2015-03-19,-0.0117
prebreak,002566,2015-03-20,S,S,A,C,S,S,A,14.455,13.95,13.3,0.65,,1,13.95,14.9279,2015-03-27,0,1.4872,1,13.95,15.9014,2015-04-03,0,2.984,1,13.95,15.7253,2015-04-20,0,2.7132,002566_2015-03-20,0.0032
prebreak,600859,2015-03-23,S,S,A,C,S,S,A,15.2531,14.39,13.68,0.71,,1,14.39,15.8908,2015-03-30,0,2.0971,1,14.39,18.3395,2015-04-07,0,5.5437,1,14.39,18.0589,2015-04-21,0,5.1488,600859_2015-03-23,0.0333
prebreak,000869,2015-03-26,S,S,A,C,S,S,A,32.5399,30.83,29.79,1.04,,1,30.83,33.1886,2015-04-02,0,2.2439,1,30.83,38.0949,2015-04-10,0,6.9586,1,30.83,37.9369,2015-04-24,0,6.8067,000869_2015-03-26,0.0346
prebreak,000823,2015-03-30,S,S,A,C,S,S,A,12.6264,11.18,10.6,0.58,,1,11.18,13.3946,2015-04-07,0,3.8012,1,11.18,13.1827,2015-04-14,0,3.436,1,11.18,12.7942,2015-04-28,0,2.7666,000823_2015-03-30,-0.0252
prebreak,002041,2015-03-31,S,S,A,C,S,S,A,16.1354,13.5,12.91,0.59,,1,13.5,17.3682,2015-04-08,0,6.5348,1,13.5,16.2439,2015-04-15,0,4.6304,1,13.5,16.9301,2015-04-29,0,5.7927,002041_2015-03-31,0.04
prebreak,000538,2015-04-02,S,S,A,C,S,S,A,35.8538,36.45,34.64,1.81,,1,36.45,35.7328,2015-04-09,0,-0.4113,1,36.45,35.7328,2015-04-09,0,-0.4113,1,36.45,35.7328,2015-04-09,0,-0.4113,000538_2015-04-02,0.0019
prebreak,600535,2015-04-30,S,S,A,C,S,S,A,26.8952,28.51,27.17,1.34,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,28.51,31.2219,2015-05-29,0,2.0064,600535_2015-04-30,-0.0115
prebreak,000553,2015-05-04,S,S,A,C,S,S,A,15.0943,15.98,15.23,0.75,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,15.98,17.4879,2015-06-01,0,1.993,000553_2015-05-04,0.0019
prebreak,000553,2015-05-25,S,S,A,C,S,S,A,18.162,14.78,14.12,0.66,,1,14.78,16.7649,2015-05-28,0,2.9885,1,14.78,16.7649,2015-05-28,0,2.9885,1,14.78,16.7649,2015-05-28,0,2.9885,000553_2015-05-25,0.0197
prebreak,601877,2016-08-29,S,S,A,C,S,S,A,16.6409,17.02,16.36,0.66,,1,17.02,19.0432,2016-09-13,0,3.0439,1,17.02,19.0029,2016-09-22,0,2.9829,1,17.02,18.3988,2016-10-13,0,2.0681,601877_2016-08-29,0.0014
prebreak,600566,2016-09-28,S,S,A,C,S,S,A,20.1432,20.29,19.44,0.85,,1,20.29,21.6508,2016-10-12,0,1.5818,1,20.29,22.2902,2016-10-19,0,2.3335,1,20.29,23.2324,2016-11-02,0,3.4413,600566_2016-09-28,-0.0013
prebreak,002649,2016-10-14,S,S,A,C,S,S,A,11.8249,11.96,11.41,0.55,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,11.96,13.916,2016-11-11,0,3.5376,002649_2016-10-14,0.0047
prebreak,000423,2016-10-26,S,S,A,C,S,S,A,46.0157,46.57,44.31,2.26,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,46.57,44.8941,2016-11-21,0,-0.7567,000423_2016-10-26,0.0144
prebreak,000423,2016-11-16,S,S,A,C,S,S,A,45.3303,46.25,44.66,1.59,,1,46.25,44.8941,2016-11-21,0,-0.8743,1,46.25,44.8941,2016-11-21,0,-0.8743,1,46.25,44.8941,2016-11-21,0,-0.8743,000423_2016-11-16,-0.0027
prebreak,600830,2016-12-09,S,S,A,C,S,S,A,11.4485,11.52,10.92,0.6,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,11.52,11.8297,2017-01-09,0,0.5013,600830_2016-12-09,0.0156
prebreak,600156,2016-12-13,S,S,A,C,S,S,A,11.8535,11.92,11.33,0.59,,1,11.92,11.6639,2016-12-16,0,-0.4491,1,11.92,11.6639,2016-12-16,0,-0.4491,1,11.92,11.33,2017-01-09,1,-1.0147,600156_2016-12-13,0.0771
prebreak,600501,2016-12-14,S,S,A,C,S,S,A,17.844,18.93,18.05,0.88,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,18.93,20.871,2017-01-12,0,2.1879,600501_2016-12-14,0.0274
prebreak,603099,2016-12-15,S,S,A,C,S,S,A,20.9737,20.8,19.87,0.93,,1,20.8,20.1453,2016-12-22,0,-0.7206,1,20.8,19.87,2016-12-26,1,-1.0164,1,20.8,19.87,2016-12-26,1,-1.0164,603099_2016-12-15,0.0209
prebreak,002321,2016-12-16,S,S,A,C,S,S,A,10.2052,10.77,10.21,0.56,,1,10.77,10.7309,2016-12-23,0,-0.0844,1,10.77,10.7309,2016-12-23,0,-0.0844,1,10.77,10.7309,2016-12-23,0,-0.0844,002321_2016-12-16,0.0059
prebreak,600615,2016-12-21,S,S,A,C,S,S,A,17.9424,17.44,16.54,0.9,,1,17.44,17.3679,2016-12-26,0,-0.0948,1,17.44,17.3679,2016-12-26,0,-0.0948,1,17.44,17.3679,2016-12-26,0,-0.0948,600615_2016-12-21,0.0098
prebreak,002598,2016-12-27,S,S,A,C,S,S,A,12.0274,12.24,11.63,0.61,,1,12.24,12.2109,2017-01-04,0,-0.063,1,12.24,12.106,2017-01-11,0,-0.2347,1,12.24,11.63,2017-01-13,1,-1.0146,002598_2016-12-27,0.0377
prebreak,600774,2016-12-27,S,S,A,C,S,S,A,16.6159,16.12,15.27,0.85,,1,16.12,17.1961,2017-01-04,0,1.2508,1,16.12,16.7741,2017-01-11,0,0.7547,1,16.12,15.27,2017-01-16,1,-1.0138,600774_2016-12-27,0.057
prebreak,600501,2016-12-28,S,S,A,C,S,S,A,18.3601,18.59,17.88,0.71,,1,18.59,20.9107,2017-01-05,0,3.2466,1,18.59,20.871,2017-01-12,0,3.1907,1,18.59,19.9579,2017-01-26,0,1.9055,600501_2016-12-28,0.0054
prebreak,600703,2016-12-30,S,S,A,C,S,S,A,12.5886,11.85,11.28,0.57,,1,11.85,12.9646,2017-01-09,0,1.9384,1,11.85,13.1808,2017-01-16,0,2.3176,1,11.85,13.6509,2017-02-06,0,3.1417,600703_2016-12-30,0.0453
prebreak,002179,2017-01-04,S,S,A,C,S,S,A,11.5415,10.92,10.4,0.52,,1,10.92,11.5893,2017-01-11,0,1.2703,1,10.92,11.3922,2017-01-18,0,0.8915,1,10.92,12.0014,2017-02-08,0,2.0623,002179_2017-01-04,0.0094
prebreak,600501,2017-01-05,S,S,A,C,S,S,A,20.9107,18.59,17.88,0.71,,1,18.59,20.871,2017-01-12,0,3.1907,1,18.59,19.4022,2017-01-19,0,1.1233,1,18.59,20.7419,2017-02-09,0,3.0091,600501_2017-01-05,-0.014
prebreak,002008,2017-01-09,S,S,A,C,S,S,A,20.387,21.3,20.25,1.05,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,21.3,21.7035,2017-02-13,0,0.3686,002008_2017-01-09,0.0041
prebreak,002453,2017-02-03,S,S,A,C,S,S,A,10.13,10.9,10.38,0.52,,1,10.9,10.94,2017-02-10,0,0.0609,1,10.9,10.95,2017-02-17,0,0.0802,1,10.9,10.38,2017-02-27,1,-1.0153,002453_2017-02-03,-0.0352
prebreak,000400,2017-02-08,S,S,A,C,S,S,A,16.6112,16.98,16.2,0.78,,1,16.98,17.0537,2017-02-15,0,0.0778,1,16.98,16.2,2017-02-17,1,-1.0159,1,16.98,16.2,2017-02-17,1,-1.0159,000400_2017-02-08,0.0084
prebreak,300084,2017-02-09,S,S,A,C,S,S,A,12.015,12.27,11.68,0.59,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,12.27,12.2035,2017-03-09,0,-0.1284,300084_2017-02-09,-0.0098
prebreak,002188,2017-02-10,S,S,A,C,S,S,A,28.39,28.86,27.55,1.31,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,28.86,28.19,2017-03-02,0,-0.5279,002188_2017-02-10,0.0004
prebreak,002462,2017-02-21,S,S,A,C,S,S,A,31.1427,32.78,31.19,1.59,,0,0.0,0.0,,0,0.0,1,32.78,32.5315,2017-03-07,0,-0.1718,1,32.78,32.5315,2017-03-07,0,-0.1718,002462_2017-02-21,0.0181
prebreak,600526,2017-02-21,S,S,A,C,S,S,A,12.4415,12.54,11.9,0.64,,1,12.54,12.3257,2017-02-28,0,-0.3495,1,12.54,12.3257,2017-03-01,0,-0.3495,1,12.54,12.3257,2017-03-01,0,-0.3495,600526_2017-02-21,-0.0015
prebreak,601238,2017-02-24,S,S,A,C,S,S,A,15.3279,15.47,14.66,0.81,,1,15.47,15.4673,2017-03-03,0,-0.0178,1,15.47,15.9037,2017-03-10,0,0.5206,1,15.47,15.8916,2017-03-24,0,0.5056,601238_2017-02-24,-0.002
prebreak,000400,2017-03-01,S,S,A,C,S,S,A,16.4453,16.83,16.25,0.58,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,16.83,16.6296,2017-03-29,0,-0.3673,000400_2017-03-01,-0.0072
prebreak,000400,2017-03-08,S,S,A,C,S,S,A,16.4084,16.68,16.06,0.62,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,16.68,16.6296,2017-03-29,0,-0.1016,000400_2017-03-08,-0.0084
prebreak,002009,2017-03-13,S,S,A,C,S,S,A,14.4439,14.65,14.1,0.55,,1,14.65,14.4439,2017-03-20,0,-0.3947,1,14.65,14.4536,2017-03-21,0,-0.3771,1,14.65,14.4536,2017-03-21,0,-0.3771,002009_2017-03-13,0.0178
prebreak,600129,2017-03-13,S,S,A,C,S,S,A,17.2187,17.81,17.02,0.79,,0,0.0,0.0,,0,0.0,1,17.81,17.6713,2017-03-27,0,-0.1926,1,17.81,17.02,2017-03-30,1,-1.0165,600129_2017-03-13,0.0073
prebreak,002023,2017-03-14,S,S,A,C,S,S,A,13.9556,14.45,13.82,0.63,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,14.45,14.0146,2017-04-13,0,-0.7081,002023_2017-03-14,-0.0105
prebreak,000400,2017-03-15,S,S,A,C,S,S,A,15.8645,16.4,15.82,0.58,,0,0.0,0.0,,0,0.0,1,16.4,16.6296,2017-03-29,0,0.3742,1,16.4,17.0629,2017-04-14,0,1.1207,000400_2017-03-15,-0.0115
prebreak,002023,2017-03-21,S,S,A,C,S,S,A,13.5429,14.0,13.45,0.55,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,14.0,13.45,2017-04-18,1,-1.0187,002023_2017-03-21,-0.0051
prebreak,603989,2017-03-22,S,S,A,C,S,S,A,24.101,24.73,23.43,1.3,,1,24.73,24.6531,2017-03-29,0,-0.0735,1,24.73,25.0523,2017-04-07,0,0.2333,1,24.73,23.43,2017-04-11,1,-1.0138,603989_2017-03-22,0.0017
prebreak,002700,2017-03-27,S,S,A,C,S,S,A,12.6794,12.75,12.08,0.67,,1,12.75,12.8393,2017-04-05,0,0.1188,1,12.75,12.2656,2017-04-12,0,-0.737,1,12.75,12.08,2017-04-13,1,-1.0138,002700_2017-03-27,-0.0274
prebreak,002373,2017-03-31,S,S,A,C,S,S,A,12.7911,13.87,13.24,0.63,,1,13.87,14.5822,2017-04-11,0,1.113,1,13.87,13.6672,2017-04-18,0,-0.3385,1,13.87,13.24,2017-04-19,1,-1.0161,002373_2017-03-31,0.0008
prebreak,002581,2017-03-31,S,S,A,C,S,S,A,23.68,25.52,24.18,1.34,,1,25.52,25.4,2017-04-11,0,-0.104,1,25.52,25.25,2017-04-12,0,-0.2158,1,25.52,25.25,2017-04-12,0,-0.2158,002581_2017-03-31,0.0159
prebreak,002573,2017-04-05,S,S,A,C,S,S,A,17.5401,17.33,16.65,0.68,,1,17.33,18.5107,2017-04-12,0,1.7158,1,17.33,20.0583,2017-04-19,0,3.9904,1,17.33,19.9184,2017-05-04,0,3.7847,002573_2017-04-05,0.0362
prebreak,600967,2017-04-06,S,S,A,C,S,S,A,13.7995,13.06,12.46,0.6,,1,13.06,14.6653,2017-04-13,0,2.6572,1,13.06,14.3914,2017-04-20,0,2.2011,1,13.06,12.46,2017-05-05,1,-1.0159,600967_2017-04-06,-0.012
prebreak,600150,2017-04-07,S,S,A,C,S,S,A,28.3083,27.59,26.25,1.34,,1,27.59,30.0963,2017-04-14,0,1.8535,1,27.59,27.2838,2017-04-21,0,-0.244,1,27.59,26.25,2017-04-25,1,-1.015,600150_2017-04-07,0.016
prebreak,603989,2017-04-07,S,S,A,C,S,S,A,25.0523,25.45,24.15,1.3,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,25.45,25.4447,2017-05-04,0,-0.0189,603989_2017-04-07,-0.0126
prebreak,603968,2017-04-19,S,S,A,C,S,S,A,18.8255,19.19,18.42,0.77,,1,19.19,19.1725,2017-04-24,0,-0.0416,1,19.19,19.1725,2017-04-24,0,-0.0416,1,19.19,18.42,2017-05-05,1,-1.0183,603968_2017-04-19,0.0777
prebreak,002275,2017-04-20,S,S,A,C,S,S,A,14.5238,13.7,13.14,0.56,,1,13.7,13.14,2017-04-27,1,-1.018,1,13.7,13.14,2017-04-27,1,-1.018,1,13.7,13.14,2017-04-27,1,-1.018,002275_2017-04-20,0.1001
prebreak,002048,2017-04-25,S,S,A,C,S,S,A,17.4085,16.83,16.05,0.78,,1,16.83,16.05,2017-04-27,1,-1.0158,1,16.83,16.05,2017-04-27,1,-1.0158,1,16.83,16.05,2017-04-27,1,-1.0158,002048_2017-04-25,0.0332
prebreak,002424,2017-04-25,S,S,A,C,S,S,A,15.8732,16.56,15.75,0.81,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,16.56,16.5847,2017-05-24,0,0.0149,002424_2017-04-25,-0.0018
prebreak,000988,2017-04-27,S,S,A,C,S,S,A,14.0734,14.48,13.73,0.75,,1,14.48,14.1317,2017-05-05,0,-0.4788,1,14.48,14.1317,2017-05-05,0,-0.4788,1,14.48,14.1317,2017-05-05,0,-0.4788,000988_2017-04-27,0.0097
prebreak,600600,2017-04-27,S,S,A,C,S,S,A,26.8958,28.11,26.85,1.26,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,28.11,28.031,2017-05-26,0,-0.0796,600600_2017-04-27,-0.0162
prebreak,600756,2017-04-27,S,S,A,C,S,S,A,19.2226,20.14,19.26,0.88,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,20.14,20.9034,2017-05-26,0,0.8496,600756_2017-04-27,-0.0096
prebreak,600706,2017-04-28,S,S,A,C,S,S,A,16.4002,16.21,15.41,0.8,,1,16.21,15.8949,2017-05-08,0,-0.409,1,16.21,15.41,2017-05-09,1,-1.0148,1,16.21,15.41,2017-05-09,1,-1.0148,600706_2017-04-28,0.0107
prebreak,002268,2017-05-02,S,S,A,C,S,S,A,19.0353,19.55,18.65,0.9,,0,0.0,0.0,,0,0.0,1,19.55,19.409,2017-05-16,0,-0.1731,1,19.55,19.0475,2017-05-17,0,-0.5744,002268_2017-05-02,-0.0105
prebreak,300001,2017-05-02,S,S,A,C,S,S,A,16.1158,16.52,15.77,0.75,,1,16.52,15.9117,2017-05-08,0,-0.8273,1,16.52,15.9117,2017-05-08,0,-0.8273,1,16.52,15.9117,2017-05-08,0,-0.8273,300001_2017-05-02,0.0055
prebreak,600292,2017-05-04,S,S,A,C,S,S,A,12.1502,11.86,11.25,0.61,,1,11.86,11.25,2017-05-08,1,-1.0141,1,11.86,11.25,2017-05-08,1,-1.0141,1,11.86,11.25,2017-05-08,1,-1.0141,600292_2017-05-04,0.0316
prebreak,600897,2017-05-04,S,S,A,C,S,S,A,13.2845,13.48,12.94,0.54,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,13.48,13.6471,2017-06-05,0,0.2902,600897_2017-05-04,-0.0025
prebreak,000669,2017-05-09,S,S,A,C,S,S,A,10.8668,11.93,11.34,0.59,,0,0.0,0.0,,0,0.0,1,11.93,11.34,2017-05-19,1,-1.0147,1,11.93,11.34,2017-05-19,1,-1.0147,000669_2017-05-09,-0.002
prebreak,002643,2017-05-09,S,S,A,C,S,S,A,13.2298,12.88,12.31,0.57,,1,12.88,13.7181,2017-05-16,0,1.4522,1,12.88,13.0814,2017-05-23,0,0.336,1,12.88,12.31,2017-06-01,1,-1.0165,002643_2017-05-09,0.0346
prebreak,600292,2017-05-11,S,S,A,C,S,S,A,10.0313,11.86,11.25,0.61,,0,0.0,0.0,,0,0.0,1,11.86,11.25,2017-05-23,1,-1.0141,1,11.86,11.25,2017-05-23,1,-1.0141,600292_2017-05-11,-0.0066
prebreak,600004,2017-05-12,S,S,A,C,S,S,A,10.0425,10.41,9.9,0.51,,1,10.41,10.3355,2017-05-18,0,-0.1615,1,10.41,10.3355,2017-05-18,0,-0.1615,1,10.41,10.3355,2017-05-18,0,-0.1615,600004_2017-05-12,0.0167
prebreak,000669,2017-05-16,S,S,A,C,S,S,A,11.3923,11.93,11.34,0.59,,1,11.93,11.34,2017-05-19,1,-1.0147,1,11.93,11.34,2017-05-19,1,-1.0147,1,11.93,11.34,2017-05-19,1,-1.0147,000669_2017-05-16,0.0025
prebreak,002643,2017-05-16,S,S,A,C,S,S,A,13.7181,12.88,12.31,0.57,,1,12.88,13.0814,2017-05-23,0,0.336,1,12.88,12.31,2017-06-01,1,-1.0165,1,12.88,12.31,2017-06-01,1,-1.0165,002643_2017-05-16,0.1
prebreak,600566,2017-05-16,S,S,A,C,S,S,A,22.662,22.73,21.58,1.15,,1,22.73,22.5726,2017-05-19,0,-0.1518,1,22.73,22.5726,2017-05-19,0,-0.1518,1,22.73,22.5726,2017-05-19,0,-0.1518,600566_2017-05-16,0.0434
prebreak,002223,2017-05-17,S,S,A,C,S,S,A,18.8114,19.85,18.87,0.98,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,19.85,20.1292,2017-06-09,0,0.2693,002223_2017-05-17,-0.0033
prebreak,002232,2017-05-17,S,S,A,C,S,S,A,13.6077,12.1,11.59,0.51,,1,12.1,13.5883,2017-05-24,0,2.8983,1,12.1,13.6756,2017-06-02,0,3.0694,1,12.1,12.1683,2017-06-16,0,0.1158,002232_2017-05-17,0.0301
prebreak,603369,2017-05-19,S,S,A,C,S,S,A,10.4845,10.89,10.35,0.54,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,10.89,10.8854,2017-06-20,0,-0.0238,603369_2017-05-19,-0.0049
prebreak,002232,2017-05-24,S,S,A,C,S,S,A,13.5883,12.1,11.59,0.51,,1,12.1,13.6756,2017-06-02,0,3.0694,1,12.1,12.987,2017-06-09,0,1.72,1,12.1,11.7285,2017-06-23,0,-0.7461,002232_2017-05-24,0.016
prebreak,002142,2017-05-25,S,S,A,C,S,S,A,10.7017,10.49,9.95,0.54,,1,10.49,10.4434,2017-06-05,0,-0.1011,1,10.49,10.6958,2017-06-12,0,0.3661,1,10.49,10.8073,2017-06-26,0,0.5725,002142_2017-05-25,0.0382
prebreak,002019,2017-05-31,S,S,A,C,S,S,A,13.4115,13.78,13.12,0.66,,1,13.78,13.8018,2017-06-07,0,0.0172,1,13.78,13.9784,2017-06-14,0,0.2846,1,13.78,15.0194,2017-06-28,0,1.8608,002019_2017-05-31,-0.0055
prebreak,600332,2017-06-05,S,S,A,C,S,S,A,22.6207,23.37,22.31,1.06,,1,23.37,23.9393,2017-06-12,0,0.52,1,23.37,23.2841,2017-06-19,0,-0.0977,1,23.37,23.9802,2017-07-03,0,0.5586,600332_2017-06-05,-0.0157
prebreak,002597,2017-06-08,S,S,A,C,S,S,A,16.3879,16.19,15.42,0.77,,1,16.19,17.1105,2017-06-15,0,1.1787,1,16.19,17.4178,2017-06-22,0,1.5776,1,16.19,17.584,2017-07-06,0,1.7932,002597_2017-06-08,-0.0035
prebreak,600498,2017-06-08,S,S,A,C,S,S,A,21.173,20.63,19.56,1.07,,1,20.63,21.9998,2017-06-15,0,1.2647,1,20.63,21.9355,2017-06-22,0,1.2046,1,20.63,22.6887,2017-07-06,0,1.9081,600498_2017-06-08,0.0039
