code,date,grade,entry,risk,trig_pct,variant,r_full,r_money,weight,chase_pct,kind
601877,2021-05-27,B,27.93,1.39,0.0003,B1,-1.0,-1.0,1.0,0.0123,confirm_add
603858,2021-05-27,S,20.23,1.0,-0.0133,B1,-1.0,-1.0,1.0,0.0257,confirm_add
000623,2021-05-28,A,13.74,0.63,0.0063,B1,-0.509,-0.255,0.5,,reject_half
000776,2021-05-28,A,13.33,0.68,-0.0099,B1,-0.182,-0.091,0.5,,reject_half
002396,2021-05-28,A,14.03,0.61,0.0055,B1,2.46,2.46,1.0,0.0305,confirm_add
002558,2021-05-28,B,12.69,0.51,0.0007,B1,-1.0,-1.0,1.0,0.0079,confirm_add
002690,2021-05-28,B,29.87,1.53,0.0628,B1,3.385,3.385,1.0,0.0028,confirm_add
601088,2021-05-28,S,13.33,0.67,0.0045,B1,-0.528,-0.528,1.0,0.0144,confirm_add
603368,2021-05-28,S,17.24,0.7,0.0141,B1,-0.129,-0.064,0.5,,reject_half
603927,2021-05-28,A,16.42,0.71,0.0251,B1,4.396,4.396,1.0,0.0129,confirm_add
000988,2021-05-31,A,20.52,0.98,-0.008,B1,-0.039,-0.019,0.5,,reject_half
000997,2021-05-31,A,13.83,0.62,0.1003,B1,1.216,1.216,1.0,0.0345,limit_up_direct_add
000999,2021-05-31,A,13.55,0.65,0.0076,B1,-0.414,-0.207,0.5,,reject_half
002405,2021-05-31,B,13.38,0.7,-0.0007,B1,1.548,1.548,1.0,-0.0121,confirm_add
002880,2021-05-31,A,33.07,1.59,-0.0116,B1,1.093,0.547,0.5,,reject_half
603165,2021-05-31,A,9.9,0.53,-0.0264,B1,2.242,1.121,0.5,,reject_half
600267,2021-06-01,B,13.21,0.6,0.0143,B1,-0.448,-0.224,0.5,,reject_half
600482,2021-06-01,A,16.94,0.76,0.0051,B1,-0.204,-0.204,1.0,0.0051,confirm_add
603886,2021-06-01,A,13.88,0.71,-0.026,B1,-0.406,-0.203,0.5,,reject_half
000050,2021-06-02,A,13.93,0.58,0.0093,B1,-0.517,-0.258,0.5,,reject_half
000581,2021-06-02,A,18.1,0.84,0.014,B1,-1.0,-1.0,1.0,0.0,confirm_add
002268,2021-06-02,A,17.26,0.72,-0.0123,B1,1.962,1.962,1.0,0.0165,confirm_add
300498,2021-06-02,B,13.18,0.65,0.0007,B1,-1.0,-1.0,1.0,0.0262,confirm_add
600332,2021-06-02,A,27.77,1.3,0.0844,B1,2.551,2.551,1.0,0.0338,limit_up_direct_add
603590,2021-06-02,S,35.41,1.47,0.013,B1,-0.191,-0.191,1.0,0.0233,confirm_add
000063,2021-06-03,S,27.41,1.45,0.0067,B1,1.167,1.167,1.0,0.0194,confirm_add
002223,2021-06-03,A,28.31,1.48,0.0913,B1,3.365,3.365,1.0,0.0248,limit_up_direct_add
002250,2021-06-03,A,23.33,1.15,0.0767,B1,1.976,1.976,1.0,0.0204,limit_up_direct_add
002851,2021-06-03,B,30.49,1.55,0.0217,B1,-1.0,-1.0,1.0,0.0126,confirm_add
002930,2021-06-03,S,14.32,0.64,0.0253,B1,0.195,0.097,0.5,,reject_half
600378,2021-06-03,A,20.0,0.91,0.0071,B1,-0.691,-0.345,0.5,,reject_half
600900,2021-06-03,A,16.43,0.63,0.0252,B1,0.248,0.248,1.0,0.0,confirm_add
601877,2021-06-03,B,28.75,1.18,0.1,B1,0.252,0.252,1.0,0.0356,limit_up_direct_add
603387,2021-06-03,A,14.41,0.67,0.0334,B1,-0.68,-0.34,0.5,,reject_half
603858,2021-06-03,S,20.23,1.0,0.003,B1,-0.018,-0.009,0.5,,reject_half
002737,2021-06-04,S,12.75,0.61,-0.0032,B1,1.265,1.265,1.0,0.0232,confirm_add
002950,2021-06-04,A,18.07,0.93,0.0318,B1,-1.0,-1.0,1.0,0.0071,confirm_add
603039,2021-06-04,B,57.04,2.72,0.0072,B1,-1.0,-0.5,0.5,,stop_half
603927,2021-06-04,A,17.34,0.81,0.0396,B1,2.715,2.715,1.0,0.0104,confirm_add
000988,2021-06-07,A,20.92,0.64,0.0247,B1,2.144,2.144,1.0,-0.0102,confirm_add
000997,2021-06-07,B,13.66,0.66,0.1003,B1,1.577,1.577,1.0,0.0345,limit_up_direct_add
000999,2021-06-07,A,13.59,0.53,-0.0075,B1,-0.708,-0.354,0.5,,reject_half
600756,2021-06-07,A,13.39,0.56,0.0316,B1,-0.349,-0.349,1.0,0.0577,confirm_add
300723,2021-06-08,S,18.03,0.92,0.085,B1,2.409,2.409,1.0,0.0373,limit_up_direct_add
600267,2021-06-08,B,13.55,0.69,0.0523,B1,-0.002,-0.002,1.0,0.0101,confirm_add
600482,2021-06-08,A,16.97,0.71,0.0034,B1,-0.193,-0.096,0.5,,reject_half
300125,2021-06-09,A,15.04,0.76,0.0531,B1,-0.013,-0.007,0.5,,reject_half
300498,2021-06-09,B,13.35,0.7,-0.0278,B1,-1.0,-0.5,0.5,,stop_half
600332,2021-06-09,B,27.71,1.16,0.0844,B1,0.794,0.794,1.0,0.0338,limit_up_direct_add
600598,2021-06-09,A,13.27,0.59,0.0231,B1,-0.56,-0.28,0.5,,reject_half
603228,2021-06-09,A,24.34,1.25,0.0388,B1,-1.0,-1.0,1.0,0.0053,confirm_add
603590,2021-06-09,S,35.41,1.47,-0.0104,B1,-0.415,-0.207,0.5,,reject_half
002223,2021-06-10,B,28.31,1.48,-0.003,B1,4.605,4.605,1.0,0.0143,confirm_add
002801,2021-06-10,A,23.88,1.06,-0.0079,B1,-0.643,-0.321,0.5,,reject_half
002930,2021-06-10,S,14.32,0.64,-0.0025,B1,0.024,0.012,0.5,,reject_half
002937,2021-06-10,A,11.76,0.55,-0.0096,B1,2.651,2.651,1.0,0.0395,confirm_add
600150,2021-06-10,B,16.9,0.86,0.0175,B1,-0.319,-0.16,0.5,,reject_half
600378,2021-06-10,A,20.1,0.91,0.0429,B1,2.403,2.403,1.0,0.0181,confirm_add
600803,2021-06-10,A,13.81,0.57,0.08,B1,0.11,0.11,1.0,-0.0353,limit_up_direct_add
600900,2021-06-10,A,16.86,0.83,0.0182,B1,-0.231,-0.116,0.5,,reject_half
601137,2021-06-10,A,10.44,0.52,0.0044,B1,-0.742,-0.371,0.5,,reject_half
601236,2021-06-10,A,11.17,0.52,0.0527,B1,-0.667,-0.333,0.5,,reject_half
603858,2021-06-10,A,20.51,0.56,0.0262,B1,-1.0,-0.5,0.5,,stop_half
002690,2021-06-11,B,32.81,1.4,0.0543,B1,-1.0,-1.0,1.0,0.0123,confirm_add
002737,2021-06-11,A,12.75,0.65,-0.0032,B1,0.282,0.282,1.0,0.0232,confirm_add
600739,2021-06-11,S,19.23,0.71,0.024,B1,-0.37,-0.185,0.5,,reject_half
603927,2021-06-11,A,17.34,0.81,-0.0219,B1,2.067,2.067,1.0,-0.0646,confirm_add
000988,2021-06-15,A,20.92,0.65,-0.0287,B1,4.285,4.285,1.0,0.0191,confirm_add
000997,2021-06-15,A,13.57,0.57,0.022,B1,2.721,1.361,0.5,,reject_half
002439,2021-06-15,A,30.09,1.23,0.025,B1,-1.0,-0.5,0.5,,stop_half
002463,2021-06-15,A,13.39,0.61,0.0272,B1,-1.0,-1.0,1.0,-0.0032,confirm_add
002929,2021-06-15,A,24.41,1.27,-0.0425,B1,0.591,0.591,1.0,0.0023,confirm_add
600756,2021-06-15,A,13.39,0.56,-0.0071,B1,0.468,0.468,1.0,0.0223,confirm_add
603808,2021-06-15,A,14.7,0.63,0.012,B1,-0.124,-0.062,0.5,,reject_half
000050,2021-06-17,A,13.99,0.58,0.0129,B1,-1.0,-1.0,1.0,0.0106,confirm_add
002151,2021-06-17,S,43.61,2.11,0.023,B1,-1.0,-1.0,1.0,0.0103,confirm_add
002268,2021-06-17,A,17.26,0.72,-0.0164,B1,11.601,11.601,1.0,0.0238,confirm_add
002945,2021-06-17,A,12.42,0.57,-0.0032,B1,-0.016,-0.016,1.0,0.0239,confirm_add
300498,2021-06-17,A,13.35,0.7,0.0443,B1,-0.317,-0.159,0.5,,reject_half
