code,date,grade,entry,risk,trig_pct,variant,r_full,r_money,weight,kind,chase_pct
000895,2024-04-11,A,23.68,0.93,-0.0004,C1,-0.121,-0.061,0.5,reject_half,
001289,2024-04-11,A,17.99,0.76,-0.0161,C1,-1.0,-0.5,0.5,stop_half,
002142,2024-04-11,A,19.56,1.0,0.0458,C1,2.482,2.482,1.0,direct_1r,
002318,2024-04-11,B,20.48,1.04,0.0268,C1,2.842,2.842,1.0,direct_1r,
002415,2024-04-11,A,29.65,1.34,-0.0044,C1,0.832,0.832,1.0,confirm_add,0.0275
300146,2024-04-11,A,14.52,0.67,-0.0036,C1,0.577,0.577,1.0,direct_1r,
600030,2024-04-11,A,18.22,0.72,0.0115,C1,-0.389,-0.195,0.5,reject_half,
600196,2024-04-11,A,22.73,0.85,0.0224,C1,0.339,0.339,1.0,direct_1r,
600380,2024-04-11,A,11.03,0.55,0.0157,C1,2.569,2.569,1.0,direct_1r,
600406,2024-04-11,A,22.76,1.05,0.0078,C1,-1.0,-1.0,1.0,direct_1r,
600674,2024-04-11,A,15.61,0.67,0.0059,C1,0.254,0.254,1.0,direct_1r,
601163,2024-04-11,A,14.48,0.52,0.0105,C1,2.145,2.145,1.0,direct_1r,
601702,2024-04-11,B,17.83,0.85,0.0148,C1,1.922,1.922,1.0,direct_1r,
000538,2024-04-17,A,45.91,1.59,-0.0012,C1,2.771,2.771,1.0,direct_1r,
000708,2024-04-17,B,13.54,0.62,-0.0189,C1,1.419,1.419,1.0,direct_1r,
000768,2024-04-17,A,20.65,1.01,0.0135,C1,3.85,3.85,1.0,direct_1r,
000830,2024-04-17,B,10.04,0.5,0.048,C1,-1.0,-1.0,1.0,direct_1r,
001203,2024-04-17,A,9.57,0.5,-0.0029,C1,2.472,2.472,1.0,direct_1r,
001872,2024-04-17,A,16.7,0.87,-0.0182,C1,0.757,0.757,1.0,direct_1r,
002032,2024-04-17,A,49.55,2.21,0.0168,C1,-0.164,-0.164,1.0,direct_1r,
002299,2024-04-17,A,14.99,0.77,0.007,C1,1.492,1.492,1.0,direct_1r,
002311,2024-04-17,A,42.79,2.27,0.0548,C1,3.186,3.186,1.0,direct_1r,
002475,2024-04-17,A,28.1,1.25,0.0314,C1,2.354,2.354,1.0,direct_1r,
002493,2024-04-17,B,11.02,0.52,0.0125,C1,-1.0,-1.0,1.0,direct_1r,
002984,2024-04-17,A,21.82,0.84,-0.0035,C1,3.738,3.738,1.0,direct_1r,
600009,2024-04-17,S,35.86,1.69,-0.0014,C1,-0.167,-0.167,1.0,direct_1r,
600036,2024-04-17,A,28.78,1.34,0.0105,C1,1.807,1.807,1.0,direct_1r,
600085,2024-04-17,B,39.55,1.74,-0.0024,C1,2.21,2.21,1.0,confirm_add,0.0103
600426,2024-04-17,S,18.2,0.91,0.0036,C1,3.179,3.179,1.0,direct_1r,
600739,2024-04-17,A,10.13,0.52,0.0262,C1,-0.135,-0.135,1.0,direct_1r,
600760,2024-04-17,A,34.87,1.58,-0.0099,C1,2.682,2.682,1.0,confirm_add,0.0164
600893,2024-04-17,B,33.05,1.69,0.0086,C1,2.202,2.202,1.0,direct_1r,
600927,2024-04-17,A,13.13,0.68,0.0053,C1,-1.0,-1.0,1.0,direct_1r,
600993,2024-04-17,A,21.02,0.63,0.0121,C1,9.943,9.943,1.0,direct_1r,
601066,2024-04-17,A,21.51,1.05,0.0542,C1,0.377,0.377,1.0,confirm_add,0.012
601166,2024-04-17,A,13.78,0.68,0.0074,C1,2.022,2.022,1.0,direct_1r,
601688,2024-04-17,S,12.75,0.67,0.0096,C1,-0.219,-0.11,0.5,reject_half,
601788,2024-04-17,B,16.07,0.6,0.0623,C1,-1.0,-1.0,1.0,direct_1r,
603195,2024-04-17,A,47.67,1.41,-0.006,C1,4.951,4.951,1.0,direct_1r,
603288,2024-04-17,B,34.88,1.57,0.011,C1,0.434,0.434,1.0,direct_1r,
603317,2024-04-17,B,12.03,0.53,0.0114,C1,1.601,1.601,1.0,direct_1r,
605009,2024-04-17,A,25.96,1.2,0.03,C1,3.495,3.495,1.0,direct_1r,
000333,2024-04-18,B,57.98,2.34,0.0,C1,0.867,0.867,1.0,direct_1r,
000869,2024-04-18,A,22.56,0.75,-0.0004,C1,1.835,1.835,1.0,direct_1r,
000895,2024-04-18,A,23.94,0.84,-0.0007,C1,-1.0,-0.5,0.5,stop_half,
001289,2024-04-18,A,18.07,0.79,-0.0011,C1,-0.88,-0.44,0.5,reject_half,
002318,2024-04-18,B,20.48,1.04,0.0325,C1,2.112,2.112,1.0,direct_1r,
002352,2024-04-18,A,32.55,1.38,0.0352,C1,2.969,2.969,1.0,direct_1r,
002415,2024-04-18,A,29.55,1.51,0.0234,C1,0.98,0.98,1.0,direct_1r,
002884,2024-04-18,A,16.07,0.83,0.0158,C1,3.685,3.685,1.0,direct_1r,
300003,2024-04-18,A,12.9,0.67,0.0443,C1,3.088,3.088,1.0,direct_1r,
300146,2024-04-18,B,14.52,0.78,0.0032,C1,0.281,0.281,1.0,direct_1r,
300858,2024-04-18,B,17.66,0.69,0.0327,C1,-1.0,-0.5,0.5,stop_half,
600030,2024-04-18,A,18.22,0.72,0.0115,C1,-0.389,-0.195,0.5,reject_half,
600196,2024-04-18,A,22.18,0.85,0.0135,C1,0.399,0.399,1.0,direct_1r,
600380,2024-04-18,B,11.32,0.55,0.0152,C1,1.595,1.595,1.0,direct_1r,
600406,2024-04-18,A,22.76,1.05,-0.0207,C1,-1.0,-1.0,1.0,direct_1r,
688126,2024-04-18,A,13.01,0.66,0.0323,C1,-0.233,-0.233,1.0,direct_1r,
000028,2024-04-19,A,26.33,1.19,0.0145,C1,4.678,4.678,1.0,direct_1r,
000513,2024-04-19,A,33.71,1.48,-0.0087,C1,0.328,0.328,1.0,direct_1r,
000651,2024-04-19,A,34.97,1.52,0.0256,C1,0.568,0.568,1.0,direct_1r,
000792,2024-04-19,A,16.6,0.8,-0.0086,C1,1.662,1.662,1.0,direct_1r,
002001,2024-04-19,A,15.76,0.77,-0.0062,C1,2.867,2.867,1.0,direct_1r,
002028,2024-04-19,B,59.32,2.73,-0.0173,C1,2.986,2.986,1.0,direct_1r,
002601,2024-04-19,B,17.24,0.61,-0.0187,C1,5.113,5.113,1.0,direct_1r,
002818,2024-04-19,A,12.02,0.58,-0.0083,C1,-1.0,-1.0,1.0,direct_1r,
300373,2024-04-19,A,36.76,1.91,-0.0016,C1,-1.0,-1.0,1.0,direct_1r,
600072,2024-04-19,A,17.41,0.82,0.0352,C1,-1.0,-1.0,1.0,direct_1r,
600211,2024-04-19,A,31.31,1.37,0.0248,C1,2.013,2.013,1.0,direct_1r,
600276,2024-04-19,B,45.01,1.86,0.0296,C1,-1.0,-1.0,1.0,direct_1r,
600372,2024-04-19,A,11.26,0.54,-0.0059,C1,1.241,1.241,1.0,direct_1r,
600875,2024-04-19,B,15.04,0.76,-0.0225,C1,1.698,1.698,1.0,direct_1r,
600999,2024-04-19,A,13.05,0.59,0.007,C1,0.929,0.929,1.0,direct_1r,
603337,2024-04-19,A,21.87,1.09,0.009,C1,4.435,4.435,1.0,direct_1r,
000581,2024-04-22,A,14.96,0.63,-0.0294,C1,0.728,0.728,1.0,direct_1r,
002216,2024-04-22,S,11.23,0.55,-0.0047,C1,-1.0,-1.0,1.0,direct_1r,
002353,2024-04-22,B,29.07,1.49,-0.01,C1,2.408,2.408,1.0,direct_1r,
002422,2024-04-22,B,28.6,1.42,0.0413,C1,1.846,1.846,1.0,direct_1r,
300498,2024-04-22,S,18.42,0.9,0.0,C1,-0.368,-0.184,0.5,reject_half,
300979,2024-04-22,B,52.36,2.71,-0.0392,C1,3.669,3.669,1.0,direct_1r,
300999,2024-04-22,A,30.33,1.55,0.0314,C1,0.446,0.446,1.0,direct_1r,
600089,2024-04-22,A,14.09,0.73,0.0253,C1,-0.356,-0.356,1.0,direct_1r,
600298,2024-04-22,A,28.53,1.48,0.0167,C1,0.942,0.942,1.0,confirm_add,0.0198
600332,2024-04-22,A,26.95,0.93,-0.006,C1,1.992,1.992,1.0,direct_1r,
600459,2024-04-22,B,14.84,0.74,0.0502,C1,-0.862,-0.862,1.0,direct_1r,
600598,2024-04-22,A,11.97,0.63,0.0283,C1,-0.095,-0.095,1.0,direct_1r,
600685,2024-04-22,A,26.11,0.91,-0.0612,C1,-1.0,-1.0,1.0,direct_1r,
600916,2024-04-22,B,10.11,0.5,0.0688,C1,-0.497,-0.497,1.0,direct_1r,
600926,2024-04-22,A,10.5,0.57,-0.004,C1,3.119,3.119,1.0,direct_1r,
600933,2024-04-22,B,17.97,0.89,0.0583,C1,-1.0,-1.0,1.0,direct_1r,
601233,2024-04-22,B,13.57,0.72,-0.0303,C1,-1.0,-1.0,1.0,direct_1r,
601966,2024-04-22,B,20.35,0.85,-0.0474,C1,-0.136,-0.136,1.0,direct_1r,
603179,2024-04-22,B,29.49,1.34,0.0699,C1,0.667,0.667,1.0,direct_1r,
603899,2024-04-22,B,33.2,1.62,0.0503,C1,0.793,0.793,1.0,direct_1r,
000408,2024-04-23,A,28.28,1.48,0.0317,C1,-1.0,-1.0,1.0,direct_1r,
002048,2024-04-23,A,12.03,0.56,0.0241,C1,2.3,2.3,1.0,direct_1r,
002223,2024-04-23,A,32.65,1.47,-0.0139,C1,2.756,2.756,1.0,direct_1r,
002831,2024-04-23,B,16.36,0.85,0.0159,C1,0.531,0.531,1.0,direct_1r,
002832,2024-04-23,A,26.56,1.02,-0.0161,C1,-1.0,-0.5,0.5,stop_half,
300059,2024-04-23,A,12.64,0.56,0.0623,C1,-0.373,-0.373,1.0,direct_1r,
300433,2024-04-23,B,13.25,0.69,0.0348,C1,1.141,1.141,1.0,direct_1r,
300470,2024-04-23,A,29.65,1.5,0.0727,C1,2.384,2.384,1.0,direct_1r,
600012,2024-04-23,B,12.84,0.67,-0.0041,C1,-1.0,-1.0,1.0,direct_1r,
600038,2024-04-23,B,39.49,1.72,0.0438,C1,0.984,0.984,1.0,direct_1r,
600258,2024-04-23,S,13.88,0.59,-0.0033,C1,-1.0,-1.0,1.0,direct_1r,
600487,2024-04-23,A,13.03,0.57,0.0516,C1,2.362,2.362,1.0,direct_1r,
600585,2024-04-23,A,20.84,0.87,0.0228,C1,-0.254,-0.127,0.5,reject_half,
600845,2024-04-23,A,30.34,1.35,0.0864,C1,0.701,0.351,0.5,reject_half,
600887,2024-04-23,A,24.6,1.11,0.0036,C1,0.564,0.564,1.0,confirm_add,0.0075
601696,2024-04-23,A,9.91,0.51,0.0521,C1,-0.264,-0.264,1.0,direct_1r,
601877,2024-04-23,A,18.79,0.94,0.0493,C1,1.627,1.627,1.0,direct_1r,
603233,2024-04-23,A,19.88,0.93,0.0207,C1,-1.0,-1.0,1.0,confirm_add,0.0018
603858,2024-04-23,A,16.22,0.7,-0.007,C1,-1.0,-1.0,1.0,direct_1r,
603885,2024-04-23,A,11.78,0.59,0.0041,C1,0.695,0.695,1.0,direct_1r,
605368,2024-04-23,B,11.74,0.52,0.054,C1,0.263,0.263,1.0,direct_1r,
000538,2024-04-24,A,45.91,1.59,-0.0023,C1,2.409,2.409,1.0,direct_1r,
000708,2024-04-24,B,13.54,0.62,-0.0096,C1,0.593,0.593,1.0,direct_1r,
000768,2024-04-24,A,20.65,1.01,-0.0055,C1,2.73,2.73,1.0,direct_1r,
001203,2024-04-24,A,10.05,0.51,0.0078,C1,0.444,0.444,1.0,direct_1r,
001872,2024-04-24,B,16.7,0.87,0.0033,C1,0.84,0.84,1.0,direct_1r,
002032,2024-04-24,A,49.55,2.21,-0.0035,C1,-0.149,-0.149,1.0,direct_1r,
002039,2024-04-24,B,15.47,0.6,-0.0088,C1,2.329,2.329,1.0,direct_1r,
002299,2024-04-24,B,14.67,0.57,0.0477,C1,2.478,2.478,1.0,direct_1r,
002311,2024-04-24,B,42.79,2.27,0.012,C1,3.136,3.136,1.0,direct_1r,
002460,2024-04-24,A,36.22,1.86,0.0394,C1,-1.0,-1.0,1.0,direct_1r,
002493,2024-04-24,A,11.02,0.52,0.0404,C1,-1.0,-1.0,1.0,direct_1r,
600009,2024-04-24,S,36.08,1.24,0.0138,C1,-1.0,-1.0,1.0,direct_1r,
600036,2024-04-24,A,29.38,1.09,0.0281,C1,0.696,0.696,1.0,direct_1r,
600085,2024-04-24,A,40.22,1.85,0.0507,C1,1.416,1.416,1.0,direct_1r,
600118,2024-04-24,A,25.05,1.3,0.0228,C1,-1.0,-1.0,1.0,direct_1r,
600426,2024-04-24,S,18.2,0.91,0.0106,C1,2.713,2.713,1.0,direct_1r,
600703,2024-04-24,A,11.56,0.51,0.0237,C1,1.882,1.882,1.0,direct_1r,
600739,2024-04-24,A,10.13,0.52,0.0262,C1,-1.0,-1.0,1.0,direct_1r,
600760,2024-04-24,A,34.87,1.58,-0.0005,C1,1.826,1.826,1.0,direct_1r,
600893,2024-04-24,A,33.19,1.63,-0.0108,C1,1.066,1.066,1.0,direct_1r,
600900,2024-04-24,A,23.87,0.64,0.0042,C1,-0.134,-0.067,0.5,reject_half,
601066,2024-04-24,A,21.42,0.77,0.0542,C1,-1.0,-1.0,1.0,confirm_add,0.012
601088,2024-04-24,B,35.37,1.89,0.0306,C1,0.307,0.307,1.0,direct_1r,
601166,2024-04-24,A,14.03,0.59,0.0189,C1,2.439,2.439,1.0,direct_1r,
601688,2024-04-24,A,12.98,0.64,0.0699,C1,-0.092,-0.092,1.0,direct_1r,
601788,2024-04-24,B,15.52,0.65,0.0623,C1,0.101,0.101,1.0,direct_1r,
601808,2024-04-24,S,15.47,0.77,-0.0086,C1,2.463,2.463,1.0,direct_1r,
603195,2024-04-24,A,49.63,2.25,0.0812,C1,2.779,2.779,1.0,direct_1r,
603288,2024-04-24,B,35.72,1.75,0.0205,C1,-1.0,-1.0,1.0,direct_1r,
000333,2024-04-25,B,57.98,2.34,0.0019,C1,1.052,1.052,1.0,direct_1r,
000895,2024-04-25,A,23.94,0.84,0.0112,C1,-1.0,-1.0,1.0,confirm_add,-0.0022
001289,2024-04-25,S,17.65,0.67,0.0033,C1,0.97,0.97,1.0,confirm_add,0.0126
002158,2024-04-25,A,18.93,0.94,0.0112,C1,-1.0,-1.0,1.0,direct_1r,
002318,2024-04-25,A,20.48,1.04,0.0092,C1,1.912,1.912,1.0,direct_1r,
002352,2024-04-25,S,33.28,1.62,0.0069,C1,1.256,1.256,1.0,direct_1r,
002415,2024-04-25,A,29.55,1.51,0.007,C1,0.774,0.774,1.0,direct_1r,
002891,2024-04-25,B,24.44,1.16,0.0141,C1,-1.0,-1.0,1.0,direct_1r,
300146,2024-04-25,B,14.7,0.55,0.0153,C1,-1.0,-1.0,1.0,direct_1r,
600030,2024-04-25,A,17.35,0.52,0.0539,C1,0.075,0.075,1.0,confirm_add,0.0115
600054,2024-04-25,A,11.67,0.59,0.0047,C1,0.043,0.043,1.0,direct_1r,
600196,2024-04-25,A,22.2,0.68,0.0135,C1,0.116,0.116,1.0,direct_1r,
600674,2024-04-25,A,15.98,0.6,0.01,C1,0.886,0.886,1.0,direct_1r,
603235,2024-04-25,A,21.9,0.88,0.0062,C1,3.399,3.399,1.0,direct_1r,
000028,2024-04-26,A,26.33,1.19,-0.0085,C1,4.169,4.169,1.0,direct_1r,
000513,2024-04-26,A,34.87,1.58,0.011,C1,-0.03,-0.03,1.0,direct_1r,
000651,2024-04-26,B,34.96,1.83,0.0256,C1,0.298,0.298,1.0,direct_1r,
000792,2024-04-26,A,16.6,0.8,0.0334,C1,0.962,0.962,1.0,direct_1r,
002001,2024-04-26,A,16.64,0.85,0.0289,C1,1.252,1.252,1.0,direct_1r,
002028,2024-04-26,B,59.32,2.73,-0.0228,C1,4.661,4.661,1.0,direct_1r,
002507,2024-04-26,A,12.17,0.55,0.0768,C1,1.249,1.249,1.0,direct_1r,
002601,2024-04-26,B,17.24,0.61,0.0185,C1,4.705,4.705,1.0,direct_1r,
002818,2024-04-26,A,12.18,0.52,0.0146,C1,-1.0,-1.0,1.0,direct_1r,
002841,2024-04-26,A,30.93,1.42,0.045,C1,0.186,0.186,1.0,direct_1r,
300373,2024-04-26,A,34.62,1.83,0.0331,C1,0.486,0.486,1.0,direct_1r,
600188,2024-04-26,B,15.91,0.66,0.0379,C1,1.732,1.732,1.0,direct_1r,
600482,2024-04-26,A,19.65,0.88,-0.053,C1,-0.417,-0.417,1.0,direct_1r,
600750,2024-04-26,B,21.34,0.84,-0.0082,C1,1.756,1.756,1.0,direct_1r,
600875,2024-04-26,B,14.79,0.75,0.007,C1,3.36,3.36,1.0,direct_1r,
603690,2024-04-26,A,24.63,1.04,0.0359,C1,-1.0,-1.0,1.0,direct_1r,
688349,2024-04-26,A,20.84,0.84,0.0404,C1,-1.0,-1.0,1.0,direct_1r,
000423,2024-04-29,B,54.51,2.67,0.0164,C1,2.208,2.208,1.0,direct_1r,
000581,2024-04-29,A,14.96,0.63,0.006,C1,0.958,0.958,1.0,direct_1r,
002216,2024-04-29,S,11.55,0.58,-0.0062,C1,-1.0,-1.0,1.0,direct_1r,
002262,2024-04-29,B,22.6,1.17,-0.0028,C1,-0.144,-0.144,1.0,direct_1r,
300999,2024-04-29,A,30.33,1.3,0.0054,C1,-0.121,-0.121,1.0,direct_1r,
600089,2024-04-29,A,14.09,0.73,0.0253,C1,0.346,0.346,1.0,direct_1r,
600298,2024-04-29,A,28.19,1.15,-0.0017,C1,1.326,1.326,1.0,confirm_add,0.0215
600459,2024-04-29,A,14.37,0.66,-0.0368,C1,0.46,0.46,1.0,direct_1r,
600660,2024-04-29,A,42.63,1.89,0.0211,C1,0.67,0.67,1.0,direct_1r,
600685,2024-04-29,A,25.82,1.37,-0.0258,C1,0.711,0.711,1.0,direct_1r,
600933,2024-04-29,B,17.97,0.89,-0.0263,C1,-1.0,-1.0,1.0,direct_1r,
601607,2024-04-29,S,17.01,0.7,-0.0078,C1,-0.133,-0.133,1.0,direct_1r,
601966,2024-04-29,B,20.35,0.85,0.0009,C1,-0.503,-0.503,1.0,direct_1r,
603179,2024-04-29,A,29.49,1.34,-0.0242,C1,0.845,0.845,1.0,direct_1r,
603899,2024-04-29,B,32.01,1.61,0.0051,C1,0.952,0.952,1.0,direct_1r,
002048,2024-04-30,A,12.66,0.52,0.0316,C1,1.443,1.443,1.0,direct_1r,
002831,2024-04-30,B,16.36,0.73,0.0239,C1,0.209,0.209,1.0,direct_1r,
002832,2024-04-30,A,26.56,1.02,0.0044,C1,0.882,0.882,1.0,direct_1r,
300470,2024-04-30,A,29.65,1.5,0.0011,C1,2.861,2.861,1.0,direct_1r,
600056,2024-04-30,A,10.82,0.51,0.018,C1,-1.0,-1.0,1.0,direct_1r,
600483,2024-04-30,B,9.76,0.51,0.0114,C1,-0.083,-0.083,1.0,direct_1r,
600585,2024-04-30,A,20.84,0.87,0.0004,C1,0.552,0.552,1.0,confirm_add,0.0142
600845,2024-04-30,B,30.34,1.35,0.0214,C1,0.841,0.421,0.5,reject_half,
600989,2024-04-30,B,15.67,0.79,0.0295,C1,-0.526,-0.526,1.0,direct_1r,
603233,2024-04-30,A,19.88,0.93,0.0207,C1,-1.0,-1.0,1.0,confirm_add,0.0018
603858,2024-04-30,A,16.45,0.52,0.0166,C1,-1.0,-1.0,1.0,direct_1r,
603885,2024-04-30,A,11.78,0.59,0.0089,C1,0.351,0.351,1.0,direct_1r,
605368,2024-04-30,B,11.65,0.59,0.054,C1,0.369,0.369,1.0,direct_1r,
000708,2024-05-06,B,13.54,0.62,0.0038,C1,-0.352,-0.352,1.0,direct_1r,
000768,2024-05-06,A,20.65,1.01,0.0524,C1,2.944,2.944,1.0,direct_1r,
000830,2024-05-06,A,10.04,0.5,0.0033,C1,2.714,2.714,1.0,direct_1r,
001203,2024-05-06,A,10.05,0.51,-0.0027,C1,-0.291,-0.291,1.0,direct_1r,
001872,2024-05-06,A,16.93,0.77,0.0026,C1,-0.065,-0.065,1.0,direct_1r,
002078,2024-05-06,B,14.94,0.77,0.0216,C1,-1.0,-1.0,1.0,direct_1r,
002299,2024-05-06,B,14.67,0.57,0.0019,C1,1.534,1.534,1.0,direct_1r,
002690,2024-05-06,A,16.37,0.62,0.0146,C1,-1.0,-1.0,1.0,direct_1r,
600036,2024-05-06,A,29.56,1.27,-0.0003,C1,-0.213,-0.213,1.0,direct_1r,
600085,2024-05-06,A,40.22,2.01,0.0074,C1,0.518,0.518,1.0,direct_1r,
600118,2024-05-06,A,25.28,1.29,0.0321,C1,-1.0,-1.0,1.0,direct_1r,
600426,2024-05-06,S,21.1,1.05,0.0064,C1,-0.643,-0.643,1.0,direct_1r,
600535,2024-05-06,B,14.34,0.66,-0.0019,C1,-1.0,-1.0,1.0,direct_1r,
600703,2024-05-06,A,11.66,0.61,0.0,C1,0.969,0.969,1.0,direct_1r,
600760,2024-05-06,A,38.36,1.92,0.03,C1,0.192,0.192,1.0,direct_1r,
600893,2024-05-06,A,33.19,1.63,0.0292,C1,2.185,2.185,1.0,direct_1r,
600900,2024-05-06,A,23.72,0.76,0.0081,C1,1.616,1.616,1.0,confirm_add,0.0042
601066,2024-05-06,S,21.27,0.75,0.0084,C1,-1.0,-1.0,1.0,confirm_add,-0.0131
601088,2024-05-06,A,34.57,1.59,0.0306,C1,1.59,1.59,1.0,direct_1r,
601166,2024-05-06,A,14.01,0.57,0.0,C1,1.919,1.919,1.0,direct_1r,
601688,2024-05-06,A,12.85,0.57,-0.0014,C1,-1.0,-1.0,1.0,confirm_add,-0.0043
601788,2024-05-06,A,15.37,0.51,-0.0036,C1,-0.353,-0.353,1.0,direct_1r,
603195,2024-05-06,A,49.43,2.16,0.0086,C1,2.36,2.36,1.0,direct_1r,
603288,2024-05-06,A,35.72,1.75,0.0013,C1,-1.0,-1.0,1.0,direct_1r,
000998,2024-05-07,B,12.32,0.58,-0.0024,C1,-0.199,-0.099,0.5,reject_half,
001289,2024-05-07,S,17.78,0.95,-0.013,C1,0.284,0.284,1.0,confirm_add,0.0203
002318,2024-05-07,A,21.51,1.11,-0.0048,C1,1.786,1.786,1.0,direct_1r,
002352,2024-05-07,A,34.67,1.65,0.0212,C1,0.38,0.38,1.0,direct_1r,
002415,2024-05-07,A,31.14,1.43,0.0056,C1,-0.005,-0.002,0.5,reject_half,
002847,2024-05-07,B,50.82,2.62,-0.0239,C1,-1.0,-1.0,1.0,direct_1r,
300146,2024-05-07,B,14.7,0.59,-0.0125,C1,-1.0,-1.0,1.0,direct_1r,
300755,2024-05-07,A,15.26,0.63,-0.0136,C1,0.007,0.007,1.0,direct_1r,
300858,2024-05-07,B,17.66,0.69,0.0327,C1,-1.0,-0.5,0.5,stop_half,
600030,2024-05-07,A,17.35,0.52,-0.0178,C1,-0.033,-0.033,1.0,confirm_add,0.0069
600060,2024-05-07,B,21.27,1.01,0.0014,C1,3.962,3.962,1.0,direct_1r,
600196,2024-05-07,A,22.31,0.78,-0.0008,C1,0.76,0.76,1.0,direct_1r,
600380,2024-05-07,B,11.43,0.52,-0.0016,C1,0.893,0.893,1.0,direct_1r,
600508,2024-05-07,A,9.41,0.5,0.0042,C1,0.667,0.667,1.0,confirm_add,0.0034
600674,2024-05-07,A,15.71,0.65,0.0095,C1,1.86,1.86,1.0,direct_1r,
601952,2024-05-07,B,9.77,0.52,0.0209,C1,-1.0,-1.0,1.0,direct_1r,
000423,2024-05-09,B,57.9,2.92,-0.0221,C1,1.239,1.239,1.0,direct_1r,
000799,2024-05-09,A,48.49,2.0,-0.0157,C1,0.268,0.268,1.0,confirm_add,0.0219
002074,2024-05-09,A,19.52,0.83,0.1002,C1,-0.069,-0.069,1.0,confirm_add,0.0798
002216,2024-05-09,S,11.55,0.58,-0.0069,C1,-1.0,-1.0,1.0,direct_1r,
300498,2024-05-09,A,18.52,0.91,0.0231,C1,2.065,2.065,1.0,direct_1r,
300999,2024-05-09,A,32.05,1.52,0.0147,C1,-1.0,-1.0,1.0,direct_1r,
600089,2024-05-09,A,13.83,0.73,0.0118,C1,0.039,0.039,1.0,direct_1r,
600298,2024-05-09,B,28.19,1.15,-0.0115,C1,0.837,0.837,1.0,direct_1r,
600459,2024-05-09,A,15.04,0.74,0.0058,C1,-1.0,-1.0,1.0,direct_1r,
600546,2024-05-09,A,12.58,0.51,-0.0007,C1,0.222,0.111,0.5,reject_half,
600598,2024-05-09,A,11.91,0.51,-0.0029,C1,0.255,0.255,1.0,direct_1r,
600660,2024-05-09,A,42.63,1.89,0.0144,C1,1.102,1.102,1.0,direct_1r,
600685,2024-05-09,A,25.82,1.37,-0.0071,C1,1.064,1.064,1.0,direct_1r,
600916,2024-05-09,B,10.37,0.54,-0.0061,C1,-1.0,-1.0,1.0,direct_1r,
600933,2024-05-09,A,17.97,0.89,-0.0026,C1,-1.0,-1.0,1.0,direct_1r,
601966,2024-05-09,A,21.83,1.07,-0.0065,C1,-1.0,-1.0,1.0,direct_1r,
603156,2024-05-09,S,23.16,1.12,-0.0117,C1,-1.0,-1.0,1.0,direct_1r,
603179,2024-05-09,A,29.49,1.34,0.0085,C1,0.51,0.51,1.0,direct_1r,
603816,2024-05-09,A,28.05,1.42,-0.0028,C1,2.543,2.543,1.0,confirm_add,-0.0025
603899,2024-05-09,B,32.01,1.61,0.0279,C1,0.568,0.568,1.0,direct_1r,
001289,2024-05-14,S,18.12,0.71,0.027,C1,-0.208,-0.208,1.0,direct_1r,
002415,2024-05-14,S,30.96,1.04,-0.0095,C1,-0.046,-0.023,0.5,reject_half,
600674,2024-05-14,A,15.85,0.79,-0.007,C1,1.928,1.928,1.0,direct_1r,
002074,2024-05-16,A,19.21,0.99,0.1002,C1,-0.243,-0.243,1.0,confirm_add,0.0798
300498,2024-05-16,A,18.52,0.91,0.0143,C1,1.246,1.246,1.0,direct_1r,
300999,2024-05-16,A,32.04,1.16,0.0147,C1,-1.0,-1.0,1.0,direct_1r,
600089,2024-05-16,A,13.99,0.5,0.0027,C1,-1.0,-1.0,1.0,confirm_add,0.0191
600096,2024-05-16,B,18.99,0.88,0.0285,C1,-1.0,-1.0,1.0,direct_1r,
600298,2024-05-16,A,28.19,1.15,0.0066,C1,0.525,0.525,1.0,direct_1r,
600546,2024-05-16,B,13.16,0.65,0.068,C1,1.909,1.909,1.0,confirm_add,0.0161
600685,2024-05-16,S,25.82,1.37,0.0055,C1,1.274,1.274,1.0,direct_1r,
600690,2024-05-16,B,27.06,1.39,-0.0137,C1,0.917,0.917,1.0,direct_1r,
600916,2024-05-16,A,10.53,0.51,0.0266,C1,-1.0,-1.0,1.0,direct_1r,
601607,2024-05-16,A,17.18,0.54,0.0,C1,0.171,0.171,1.0,direct_1r,
603179,2024-05-16,A,29.49,1.34,0.01,C1,0.876,0.876,1.0,confirm_add,0.0022
603899,2024-05-16,A,32.01,1.61,-0.0023,C1,-0.327,-0.327,1.0,direct_1r,
000408,2024-05-17,B,27.96,1.39,0.0317,C1,-1.0,-1.0,1.0,direct_1r,
001965,2024-05-17,A,10.36,0.51,-0.0156,C1,-0.44,-0.44,1.0,direct_1r,
002832,2024-05-17,A,27.14,1.42,-0.0252,C1,-1.0,-1.0,1.0,direct_1r,
300059,2024-05-17,A,13.07,0.51,0.0023,C1,-0.241,-0.12,0.5,reject_half,
300888,2024-05-17,B,29.48,1.3,0.0112,C1,-1.0,-0.5,0.5,stop_half,
600323,2024-05-17,A,17.31,0.59,-0.0047,C1,2.206,2.206,1.0,direct_1r,
600377,2024-05-17,A,10.71,0.54,0.0034,C1,-0.69,-0.345,0.5,reject_half,
600585,2024-05-17,A,21.08,0.87,-0.0024,C1,-0.04,-0.04,1.0,direct_1r,
600801,2024-05-17,A,12.99,0.53,-0.0013,C1,-1.0,-1.0,1.0,direct_1r,
