mode,code,date,grade,PT,TY,DN,DL,LK,SF,close,trigger,stop,risk,prbook_warn,triggered_5d,entry_5d,exit_5d,exit_date_5d,stopped_5d,r_5d,triggered_10d,entry_10d,exit_10d,exit_date_10d,stopped_10d,r_10d,triggered_20d,entry_20d,exit_20d,exit_date_20d,stopped_20d,r_20d,vol_ratio,mom20,_d
prebreak,301029,2023-07-31,S,S,A,C,S,S,A,37.4691,37.81,35.99,1.82,,1,37.81,37.061,2023-08-04,0,-0.4271,1,37.81,37.061,2023-08-04,0,-0.4271,1,37.81,37.061,2023-08-04,0,-0.4271,2.0756,-0.0852085772218336,2023-07-31
prebreak,300384,2023-08-01,S,S,A,C,S,S,A,16.0035,16.04,15.26,0.78,,1,16.04,16.0774,2023-08-08,0,0.0322,1,16.04,15.26,2023-08-14,1,-1.015,1,16.04,15.26,2023-08-14,1,-1.015,1.5599,0.0475899156628885,2023-08-01
prebreak,600862,2023-08-02,S,S,A,C,S,S,A,23.429,24.15,23.06,1.09,2023-08-25（报告期 2023-06-30 00:00:00）,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,24.15,23.06,2023-08-28,1,-1.0162,1.8592,0.0476312206626148,2023-08-02
prebreak,300872,2023-08-03,S,S,A,C,S,S,A,15.0706,15.15,14.35,0.8,,1,15.15,15.8747,2023-08-10,0,0.891,1,15.15,14.6933,2023-08-17,0,-0.5849,1,15.15,14.35,2023-08-18,1,-1.0138,3.9083,0.0193717259410952,2023-08-03
prebreak,002465,2023-08-08,S,S,A,C,S,S,A,10.245,10.34,9.83,0.51,2023-08-25（报告期 2023-06-30 00:00:00）,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,10.34,10.157,2023-09-01,0,-0.374,8.4003,0.0189997079928929,2023-08-08
prebreak,300619,2023-08-10,S,S,A,C,S,S,A,32.0422,29.96,28.51,1.45,,1,29.96,28.51,2023-08-15,1,-1.0151,1,29.96,28.51,2023-08-15,1,-1.0151,1,29.96,28.51,2023-08-15,1,-1.0151,1.6274,-0.0084124782613584,2023-08-10
prebreak,300872,2023-08-17,S,S,A,C,S,S,A,14.6933,15.15,14.35,0.8,,0,0.0,0.0,,0,0.0,1,15.15,14.35,2023-08-29,1,-1.0138,1,15.15,14.35,2023-08-29,1,-1.0138,1.9368,0.0241607206267244,2023-08-17
prebreak,600316,2023-08-17,S,S,A,C,S,S,A,22.1869,22.45,21.43,1.02,,1,22.45,21.43,2023-08-21,1,-1.0161,1,22.45,21.43,2023-08-21,1,-1.0161,1,22.45,21.43,2023-08-21,1,-1.0161,1.8048,0.0173496237791384,2023-08-17
prebreak,000408,2023-08-22,S,S,A,C,S,S,A,20.9247,21.67,20.65,1.02,,0,0.0,0.0,,0,0.0,1,21.67,22.5629,2023-09-05,0,0.8587,1,21.67,21.9034,2023-09-19,0,0.2125,3.0252,-0.0081534971096617,2023-08-22
prebreak,300012,2023-08-22,S,S,A,C,S,S,A,18.6463,19.99,19.27,0.72,,1,19.99,19.27,2023-08-29,1,-1.0205,1,19.99,19.27,2023-08-29,1,-1.0205,1,19.99,19.27,2023-08-29,1,-1.0205,2.045,0.0251251911762446,2023-08-22
prebreak,600055,2023-08-22,S,S,A,C,S,S,A,17.3711,18.76,17.89,0.87,2023-08-29（报告期 2023-06-30 00:00:00）,1,18.76,18.758,2023-08-29,0,-0.0187,1,18.76,18.4531,2023-08-31,0,-0.3689,1,18.76,18.4531,2023-08-31,0,-0.3689,2.9472,-0.0525572053107351,2023-08-22
prebreak,603393,2023-08-22,S,S,A,C,S,S,A,24.4254,26.96,25.62,1.34,2023-08-30（报告期 2023-06-30 00:00:00）,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,26.96,29.162,2023-09-19,0,1.6269,3.1071,0.1086473553789626,2023-08-22
prebreak,300408,2023-08-24,S,S,A,C,S,S,A,29.1317,31.69,30.12,1.57,2023-08-30（报告期 2023-06-30 00:00:00）,1,31.69,31.2536,2023-08-31,0,-0.2931,1,31.69,31.0784,2023-09-04,0,-0.4047,1,31.69,31.0784,2023-09-04,0,-0.4047,1.6987,0.0017964974804061,2023-08-24
prebreak,600031,2023-08-28,S,S,A,C,S,S,A,14.7045,15.27,14.53,0.74,2023-08-31（报告期 2023-06-30 00:00:00）,1,15.27,16.1211,2023-09-04,0,1.1337,1,15.27,15.8472,2023-09-06,0,0.7638,1,15.27,15.8472,2023-09-06,0,0.7638,3.4165,-0.0702238926448458,2023-08-28
prebreak,000408,2023-08-29,S,S,A,C,S,S,A,21.021,21.3,20.31,0.99,,1,21.3,22.5629,2023-09-05,0,1.2585,1,21.3,21.9963,2023-09-12,0,0.6865,1,21.3,20.9281,2023-09-26,0,-0.3918,3.0252,-0.0250885781465526,2023-08-29
prebreak,603393,2023-08-29,S,S,A,C,S,S,A,25.1676,26.96,25.62,1.34,2023-08-30（报告期 2023-06-30 00:00:00）,0,0.0,0.0,,0,0.0,1,26.96,28.3025,2023-09-12,0,0.986,0,26.96,28.2146,2023-09-26,0,0.9204,3.1071,0.1086473553789626,2023-08-29
prebreak,600862,2023-08-30,S,S,A,C,S,S,A,23.6899,23.91,22.71,1.2,,1,23.91,24.4632,2023-09-06,0,0.4455,1,23.91,23.8446,2023-09-13,0,-0.0696,1,23.91,23.8736,2023-09-27,0,-0.0455,1.636,0.0023377833236499,2023-08-30
prebreak,603195,2023-08-30,S,S,A,C,S,S,A,46.7006,46.03,44.02,2.01,,1,46.03,47.1396,2023-09-06,0,0.5343,1,46.03,46.0266,2023-09-13,0,-0.0191,1,46.03,46.3636,2023-09-27,0,0.1485,3.5574,0.0217290745047404,2023-08-30
prebreak,300809,2023-08-31,S,S,A,C,S,S,A,20.5381,21.11,20.18,0.93,,0,0.0,0.0,,0,0.0,1,21.11,20.7257,2023-09-14,0,-0.4302,1,21.11,20.18,2023-09-18,1,-1.0166,3.0943,0.0505727447927724,2023-08-31
prebreak,002635,2023-09-01,S,S,A,C,S,S,A,12.5949,12.25,11.73,0.52,,1,12.25,12.9775,2023-09-08,0,1.3802,1,12.25,12.6332,2023-09-15,0,0.7185,1,12.25,13.2644,2023-10-09,0,1.9316,2.8668,-0.0758065589879837,2023-09-01
prebreak,300997,2023-09-01,S,S,A,C,S,S,A,13.6213,12.67,12.06,0.61,,1,12.67,13.0549,2023-09-06,0,0.6148,1,12.67,13.0549,2023-09-06,0,0.6148,1,12.67,13.0549,2023-09-06,0,0.6148,1.9814,-0.0467151438040839,2023-09-01
prebreak,603080,2023-09-01,S,S,A,C,S,S,A,15.1966,13.45,12.8,0.65,,1,13.45,14.4725,2023-09-06,0,1.5563,1,13.45,14.4725,2023-09-06,0,1.5563,1,13.45,14.4725,2023-09-06,0,1.5563,6.4338,0.0429592157039186,2023-09-01
prebreak,300400,2023-09-04,S,S,A,C,S,S,A,15.1376,14.27,13.54,0.73,,1,14.27,15.6179,2023-09-11,0,1.8304,1,14.27,15.4055,2023-09-18,0,1.5396,1,14.27,15.9689,2023-10-10,0,2.3109,8.403,0.0225399054408581,2023-09-04
prebreak,300531,2023-09-04,S,S,A,C,S,S,A,13.8946,14.15,13.41,0.74,,1,14.15,14.2402,2023-09-11,0,0.1073,1,14.15,13.41,2023-09-14,1,-1.0139,1,14.15,13.41,2023-09-14,1,-1.0139,2.7876,0.0227451767283197,2023-09-04
prebreak,300747,2023-09-04,S,S,A,C,S,S,A,26.0615,26.68,25.29,1.39,,1,26.68,25.4782,2023-09-07,0,-0.8786,1,26.68,25.4782,2023-09-07,0,-0.8786,1,26.68,25.4782,2023-09-07,0,-0.8786,1.8366,-0.0471204348461222,2023-09-04
prebreak,002294,2023-09-05,S,S,A,C,S,S,A,25.7808,26.72,25.64,1.08,,0,0.0,0.0,,0,0.0,1,26.72,27.5364,2023-09-19,0,0.7366,1,26.72,28.4333,2023-10-11,0,1.5666,4.7745,0.0059043240158618,2023-09-05
prebreak,600161,2023-09-05,S,S,A,C,S,S,A,20.15,20.58,19.9,0.68,,0,0.0,0.0,,0,0.0,1,20.58,20.3782,2023-09-19,0,-0.3195,1,20.58,20.3782,2023-09-19,0,-0.3195,2.1082,0.0441497689916721,2023-09-05
prebreak,002032,2023-09-06,S,S,A,C,S,S,A,41.0245,41.92,40.51,1.41,,1,41.92,40.51,2023-09-12,1,-1.022,1,41.92,40.51,2023-09-12,1,-1.022,1,41.92,40.51,2023-09-12,1,-1.022,1.8353,-0.0150933678291023,2023-09-06
prebreak,688166,2023-09-11,S,S,A,C,S,S,A,19.1505,20.03,19.04,0.99,,1,20.03,20.5738,2023-09-18,0,0.5336,1,20.03,26.1577,2023-09-25,0,6.1703,1,20.03,42.8795,2023-10-17,0,23.0504,2.14,0.0524922904027331,2023-09-11
prebreak,002294,2023-09-12,S,S,A,C,S,S,A,25.6949,26.72,25.64,1.08,,1,26.72,27.5364,2023-09-19,0,0.7366,1,26.72,27.7558,2023-09-26,0,0.9397,1,26.72,27.9562,2023-10-18,0,1.1251,4.7745,0.0059043240158618,2023-09-12
prebreak,600161,2023-09-12,S,S,A,C,S,S,A,20.3293,20.58,19.63,0.95,,1,20.58,20.3782,2023-09-19,0,-0.2287,1,20.58,20.3782,2023-09-19,0,-0.2287,1,20.58,20.3782,2023-09-19,0,-0.2287,2.1082,0.0441497689916721,2023-09-12
prebreak,600438,2023-09-12,S,S,A,C,S,S,A,30.297,31.04,29.58,1.46,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,31.04,30.5557,2023-10-09,0,-0.3476,2.5332,-0.0026038841118241,2023-09-12
prebreak,603393,2023-09-12,S,S,A,C,S,S,A,28.3025,26.87,25.86,1.01,,1,26.87,29.162,2023-09-19,0,2.2476,1,26.87,28.2146,2023-09-26,0,1.3103,0,26.87,27.99,2023-10-18,0,1.088,2.0352,0.1138933155310535,2023-09-12
prebreak,002028,2023-09-15,S,S,A,C,S,S,A,48.4141,50.89,48.76,2.13,,0,0.0,0.0,,0,0.0,1,50.89,48.9648,2023-10-09,0,-0.9214,1,50.89,48.76,2023-10-10,1,-1.0175,1.9041,0.0110910833249482,2023-09-15
prebreak,000400,2023-09-22,S,S,A,C,S,S,A,18.0485,18.36,17.58,0.78,,1,18.36,18.5937,2023-10-09,0,0.2815,1,18.36,17.58,2023-10-13,1,-1.0173,1,18.36,17.58,2023-10-13,1,-1.0173,2.9652,-0.0064351680936864,2023-09-22
prebreak,002028,2023-09-22,S,S,A,C,S,S,A,48.6796,49.57,47.81,1.76,,1,49.57,48.9648,2023-10-09,0,-0.3651,1,49.57,47.81,2023-10-10,1,-1.0208,1,49.57,47.81,2023-10-10,1,-1.0208,2.1767,-0.0172471070429387,2023-09-22
prebreak,600161,2023-09-26,S,S,A,C,S,S,A,20.5086,20.82,20.0,0.82,,1,20.82,21.0629,2023-10-11,0,0.2768,1,20.82,22.2041,2023-10-18,0,1.6676,1,20.82,23.4268,2023-11-01,0,3.1577,1.7852,0.0332513504880158,2023-09-26
prebreak,600862,2023-09-27,S,S,A,C,S,S,A,23.8736,24.41,23.15,1.26,,1,24.41,23.7769,2023-10-12,0,-0.5169,1,24.41,23.7769,2023-10-12,0,-0.5169,1,24.41,23.7769,2023-10-12,0,-0.5169,2.0383,0.0354655627939191,2023-09-27
prebreak,002635,2023-10-09,S,S,A,C,S,S,A,13.2644,12.82,12.22,0.6,,1,12.82,13.6565,2023-10-16,0,1.377,1,12.82,12.7958,2023-10-23,0,-0.0566,1,12.82,14.2303,2023-11-06,0,2.3327,1.8062,-0.0229339179811488,2023-10-09
prebreak,002557,2023-10-10,S,S,A,C,S,S,A,28.4493,30.14,28.83,1.31,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,30.14,32.1211,2023-11-07,0,1.4938,2.5821,0.017924207042036,2023-10-10
prebreak,600161,2023-10-11,S,S,A,C,S,S,A,21.0629,21.38,20.62,0.76,,1,21.38,22.2041,2023-10-18,0,1.0623,1,21.38,21.6335,2023-10-25,0,0.312,1,21.38,23.8181,2023-11-08,0,3.1846,4.446,0.0842902568707049,2023-10-11
prebreak,002635,2023-10-16,S,S,A,C,S,S,A,13.6565,14.03,13.31,0.72,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,14.03,14.039,2023-11-13,0,-0.0023,1.7156,0.0577212596662561,2023-10-16
prebreak,603353,2023-10-16,S,S,A,C,S,S,A,21.5886,19.32,18.59,0.73,,1,19.32,24.9773,2023-10-23,0,7.7248,1,19.32,25.8343,2023-10-30,0,8.8979,1,19.32,27.6065,2023-11-13,0,11.3241,6.0356,0.013626944491808,2023-10-16
prebreak,605319,2023-10-16,S,S,A,C,S,S,A,11.72,11.31,10.74,0.57,,1,11.31,11.9948,2023-10-23,0,1.1855,1,11.31,13.4221,2023-10-30,0,3.688,1,11.31,14.9389,2023-11-13,0,6.3473,2.9695,-0.0001124202783684,2023-10-16
prebreak,301166,2023-10-17,S,S,A,C,S,S,A,41.1129,39.44,37.96,1.48,,1,39.44,37.96,2023-10-19,1,-1.0196,1,39.44,37.96,2023-10-19,1,-1.0196,1,39.44,37.96,2023-10-19,1,-1.0196,1.525,0.0255994701455519,2023-10-17
prebreak,300529,2023-10-24,S,S,A,C,S,S,A,18.9162,21.13,20.09,1.04,,1,21.13,21.852,2023-10-31,0,0.6783,1,21.13,21.4365,2023-11-01,0,0.2791,1,21.13,21.4365,2023-11-01,0,0.2791,5.2854,-0.0053032359246449,2023-10-24
prebreak,603668,2023-10-26,S,S,A,C,S,S,A,14.2454,14.76,14.17,0.59,,1,14.76,15.3691,2023-11-02,0,1.0127,1,14.76,15.3963,2023-11-09,0,1.0588,1,14.76,16.5925,2023-11-23,0,3.0849,6.6068,0.0205172522099934,2023-10-26
prebreak,000887,2023-10-27,S,S,A,C,S,S,A,11.9554,12.3,11.69,0.61,,1,12.3,12.2453,2023-11-02,0,-0.1049,1,12.3,12.2453,2023-11-02,0,-0.1049,1,12.3,12.2453,2023-11-02,0,-0.1049,2.7808,0.0605499732868628,2023-10-27
prebreak,002142,2023-10-27,S,S,A,C,S,S,A,22.0779,22.45,21.46,0.99,,1,22.45,22.4943,2023-11-02,0,0.0275,1,22.45,22.4943,2023-11-02,0,0.0275,1,22.45,22.4943,2023-11-02,0,0.0275,1.6659,-0.0981450004480147,2023-10-27
prebreak,002847,2023-10-27,S,S,A,C,S,S,A,52.517,48.08,45.73,2.35,,1,48.08,51.8488,2023-11-03,0,1.5872,1,48.08,55.2428,2023-11-10,0,3.0305,1,48.08,53.3903,2023-11-24,0,2.2427,1.763,-0.0393471690217633,2023-10-27
prebreak,002019,2023-10-30,S,S,A,C,S,S,A,13.4449,13.57,12.87,0.7,,1,13.57,13.3962,2023-11-02,0,-0.2628,1,13.57,13.3962,2023-11-02,0,-0.2628,1,13.57,13.3962,2023-11-02,0,-0.2628,1.8126,0.0256346910805902,2023-10-30
prebreak,300652,2023-10-30,S,S,A,C,S,S,A,18.3641,17.44,16.64,0.8,,1,17.44,18.7912,2023-11-06,0,1.6713,1,17.44,19.4355,2023-11-13,0,2.4762,1,17.44,19.7277,2023-11-27,0,2.8413,2.6508,0.0173363429936479,2023-10-30
prebreak,603319,2023-10-30,S,S,A,C,S,S,A,11.6588,12.11,11.6,0.51,,1,12.11,11.8869,2023-11-02,0,-0.4553,1,12.11,11.8869,2023-11-02,0,-0.4553,1,12.11,11.8869,2023-11-02,0,-0.4553,2.1757,0.0473923645619394,2023-10-30
prebreak,002074,2023-10-31,S,S,A,C,S,S,A,22.4862,23.45,22.23,1.22,,1,23.45,23.2964,2023-11-07,0,-0.1405,1,23.45,23.2865,2023-11-08,0,-0.1485,1,23.45,23.2865,2023-11-08,0,-0.1485,1.634,0.0310815077919783,2023-10-31
prebreak,603926,2023-10-31,S,S,A,C,S,S,A,10.0129,10.43,9.91,0.52,,1,10.43,11.003,2023-11-07,0,1.086,1,10.43,11.2552,2023-11-14,0,1.5707,1,10.43,11.853,2023-11-28,0,2.7196,1.5542,0.0339354010691488,2023-10-31
prebreak,002847,2023-11-03,S,S,A,C,S,S,A,51.8488,53.05,50.33,2.72,,1,53.05,55.2428,2023-11-10,0,0.7908,1,53.05,52.173,2023-11-17,0,-0.337,0,53.05,52.775,2023-12-01,0,-0.1158,1.5385,0.100543369506213,2023-11-03
prebreak,603238,2023-11-03,S,S,A,C,S,S,A,13.1117,12.14,11.51,0.63,,1,12.14,13.065,2023-11-10,0,1.4527,1,12.14,13.1772,2023-11-17,0,1.6306,1,12.14,13.0931,2023-12-01,0,1.4972,1.7997,0.0204401922175656,2023-11-03
prebreak,002389,2023-11-06,S,S,A,C,S,S,A,19.8611,20.02,19.36,0.66,,1,20.02,20.0295,2023-11-13,0,-0.0087,1,20.02,20.3861,2023-11-20,0,0.5313,1,20.02,19.36,2023-11-24,1,-1.0224,1.7097,-0.0212862746660308,2023-11-06
prebreak,002046,2023-11-07,S,S,A,C,S,S,A,10.2742,10.99,10.46,0.53,,1,10.99,10.9894,2023-11-10,0,-0.0168,1,10.99,10.9894,2023-11-10,0,-0.0168,1,10.99,10.9894,2023-11-10,0,-0.0168,4.3005,0.0346310389382362,2023-11-07
prebreak,603706,2023-11-07,S,S,A,C,S,S,A,14.6654,13.98,13.37,0.61,,1,13.98,16.3749,2023-11-14,0,3.9061,1,13.98,15.3509,2023-11-21,0,2.2286,1,13.98,14.865,2023-12-05,0,1.4324,3.4143,0.0393679102925368,2023-11-07
prebreak,600549,2023-11-10,S,S,A,C,S,S,A,16.4123,16.77,16.17,0.6,,1,16.77,16.6396,2023-11-17,0,-0.2385,1,16.77,16.6396,2023-11-17,0,-0.2385,1,16.77,16.6396,2023-11-17,0,-0.2385,1.6878,0.0477933633001195,2023-11-10
prebreak,600104,2023-11-13,S,S,A,C,S,S,A,13.6271,14.4,13.73,0.67,,0,0.0,0.0,,0,0.0,1,14.4,14.618,2023-11-27,0,0.3088,1,14.4,14.2027,2023-11-29,0,-0.3106,4.5511,0.0310148393320441,2023-11-13
prebreak,601233,2023-11-21,S,S,A,C,S,S,A,13.6174,13.93,13.41,0.52,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,13.93,14.0988,2023-12-19,0,0.3041,3.6578,0.0356598594673089,2023-11-21
prebreak,601038,2023-11-23,S,S,A,C,S,S,A,11.9431,11.3,10.77,0.53,,1,11.3,13.0305,2023-11-30,0,3.2468,1,11.3,12.768,2023-12-07,0,2.7519,1,11.3,13.3398,2023-12-21,0,3.8301,1.7,0.0103972462326524,2023-11-23
prebreak,603979,2023-11-23,S,S,A,C,S,S,A,34.6412,35.39,33.79,1.6,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,35.39,35.1681,2023-12-19,0,-0.1554,2.1984,0.0216163411502354,2023-11-23
prebreak,605179,2023-11-23,S,S,A,C,S,S,A,13.8174,12.22,11.66,0.56,,1,12.22,13.9952,2023-11-30,0,3.1514,1,12.22,17.4421,2023-12-07,0,9.3027,1,12.22,13.4223,2023-12-21,0,2.1291,7.4511,0.0388458600671106,2023-11-23
prebreak,600523,2023-11-27,S,S,A,C,S,S,A,13.8227,13.93,13.3,0.63,,1,13.93,15.4985,2023-12-04,0,2.4713,1,13.93,14.8979,2023-12-11,0,1.5187,0,13.93,13.3,2023-12-21,1,-1.0162,5.2989,0.1045110102574877,2023-11-27
prebreak,002402,2023-11-28,S,S,A,C,S,S,A,13.6274,13.91,13.27,0.64,,0,0.0,0.0,,0,0.0,1,13.91,13.8322,2023-12-12,0,-0.138,1,13.91,13.6859,2023-12-14,0,-0.3664,2.5235,-0.0076742270740431,2023-11-28
prebreak,300699,2023-11-28,S,S,A,C,S,S,A,24.0341,24.98,23.77,1.21,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,24.98,24.5368,2023-12-26,0,-0.3817,2.9824,0.0385361938101174,2023-11-28
prebreak,601038,2023-11-30,S,S,A,C,S,S,A,13.0305,11.3,10.77,0.53,,1,11.3,12.6555,2023-12-05,0,2.5397,1,11.3,12.6555,2023-12-05,0,2.5397,1,11.3,12.6555,2023-12-05,0,2.5397,2.1557,0.0146497598952477,2023-11-30
prebreak,605179,2023-11-30,S,S,A,C,S,S,A,13.9952,12.22,11.66,0.56,,1,12.22,17.4421,2023-12-07,0,9.3027,1,12.22,15.4372,2023-12-14,0,5.7247,1,12.22,14.8939,2023-12-28,0,4.7553,2.2788,0.0250749124605873,2023-11-30
prebreak,600380,2023-12-01,S,S,A,C,S,S,A,11.9418,12.08,11.53,0.55,,0,0.0,0.0,,0,0.0,1,12.08,11.8662,2023-12-15,0,-0.4053,1,12.08,11.7527,2023-12-18,0,-0.6114,1.737,0.0620258887125582,2023-12-01
prebreak,002635,2023-12-04,S,S,A,C,S,S,A,13.7138,14.41,13.74,0.67,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,14.41,14.0581,2023-12-22,0,-0.5412,8.6981,0.0566580813571087,2023-12-04
prebreak,603690,2023-12-11,S,S,A,C,S,S,A,26.0615,26.14,25.23,0.91,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,26.14,25.23,2024-01-03,1,-1.0212,1.7937,0.0014939147139994,2023-12-11
prebreak,002935,2023-12-12,S,S,A,C,S,S,A,15.5638,15.83,15.01,0.82,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,15.83,15.976,2024-01-10,0,0.1633,3.6633,-0.0172522186526701,2023-12-12
prebreak,300589,2023-12-12,S,S,A,C,S,S,A,13.7543,14.05,13.46,0.59,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,14.05,13.46,2024-01-08,1,-1.0175,2.5221,0.0312149275829669,2023-12-12
prebreak,002805,2023-12-14,S,S,A,C,S,S,A,14.01,16.32,15.49,0.83,,0,0.0,0.0,,0,0.0,1,16.32,16.05,2023-12-28,0,-0.34,1,16.32,15.67,2024-01-02,0,-0.7976,2.8469,0.0414805360561583,2023-12-14
prebreak,300073,2023-12-15,S,S,A,C,S,S,A,35.6634,37.23,35.42,1.81,,0,0.0,0.0,,0,0.0,1,37.23,37.0806,2023-12-29,0,-0.0981,1,37.23,36.6438,2024-01-02,0,-0.3393,1.9069,-0.0633972598085255,2023-12-15
prebreak,601021,2023-12-19,S,S,A,C,S,S,A,47.5582,50.03,47.64,2.39,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,50.03,49.2942,2024-01-11,0,-0.3236,1.9018,0.0125761045317527,2023-12-19
prebreak,688589,2023-12-19,S,S,A,C,S,S,A,26.5365,27.28,26.01,1.27,,0,0.0,0.0,,0,0.0,1,27.28,26.5567,2024-01-03,0,-0.5855,1,27.28,26.3408,2024-01-04,0,-0.7554,1.5212,0.0075311251511682,2023-12-19
prebreak,000155,2023-12-21,S,S,A,C,S,S,A,12.6554,12.51,11.89,0.62,,1,12.51,12.4711,2023-12-26,0,-0.078,1,12.51,12.4711,2023-12-26,0,-0.078,1,12.51,12.4711,2023-12-26,0,-0.078,1.5786,0.0453871333909881,2023-12-21
prebreak,300393,2023-12-21,S,S,A,C,S,S,A,9.2515,10.34,9.84,0.5,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,10.34,10.3433,2024-01-19,0,-0.0091,2.0906,0.0945938440485849,2023-12-21
prebreak,300402,2023-12-21,S,S,A,C,S,S,A,18.0204,17.4,16.6,0.8,,1,17.4,19.1671,2023-12-28,0,2.1909,1,17.4,21.8558,2024-01-05,0,5.5497,1,17.4,17.2,2024-01-19,0,-0.2664,1.583,0.0263771618782662,2023-12-21
prebreak,002733,2023-12-25,S,S,A,C,S,S,A,14.3609,14.33,13.61,0.72,,1,14.33,14.7419,2024-01-02,0,0.5566,1,14.33,14.3414,2024-01-09,0,0.0007,1,14.33,13.61,2024-01-22,1,-1.0145,1.6637,-0.0201494447996876,2023-12-25
prebreak,002780,2023-12-27,S,S,A,C,S,S,A,12.8536,13.83,13.22,0.61,,1,13.83,14.3781,2024-01-04,0,0.8807,1,13.83,14.3881,2024-01-11,0,0.897,1,13.83,13.22,2024-01-18,1,-1.0166,2.1491,0.0205829263113188,2023-12-27
prebreak,003042,2023-12-27,S,S,A,C,S,S,A,17.59,19.61,18.64,0.97,,1,19.61,19.7,2024-01-04,0,0.0774,1,19.61,18.64,2024-01-08,1,-1.0147,1,19.61,18.64,2024-01-08,1,-1.0147,1.733,0.0245559038662486,2023-12-27
prebreak,300433,2023-12-27,S,S,A,C,S,S,A,12.0074,12.28,11.76,0.52,,1,12.28,12.2552,2024-01-03,0,-0.0657,1,12.28,12.2552,2024-01-03,0,-0.0657,1,12.28,12.2552,2024-01-03,0,-0.0657,1.7755,-0.0155795458648393,2023-12-27
prebreak,601137,2023-12-27,S,S,A,C,S,S,A,13.7864,13.88,13.14,0.74,,1,13.88,14.2676,2024-01-04,0,0.5092,1,13.88,14.881,2024-01-11,0,1.3376,1,13.88,13.14,2024-01-23,1,-1.0136,1.7115,-0.0829658533951535,2023-12-27
prebreak,000532,2023-12-28,S,S,A,C,S,S,A,11.9756,11.47,10.9,0.57,,1,11.47,12.5155,2024-01-05,0,1.8178,1,11.47,12.7511,2024-01-12,0,2.2308,1,11.47,14.8615,2024-01-26,0,5.931,2.3156,0.0064525270242292,2023-12-28
prebreak,002438,2023-12-28,S,S,A,C,S,S,A,11.1428,10.27,9.74,0.53,,1,10.27,11.0852,2024-01-05,0,1.5224,1,10.27,11.2389,2024-01-12,0,1.8122,1,10.27,9.74,2024-01-22,1,-1.0141,1.8179,0.016290821741798,2023-12-28
prebreak,300393,2023-12-28,S,S,A,C,S,S,A,10.1581,10.34,9.84,0.5,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,10.34,9.84,2024-01-22,1,-1.0151,2.0906,0.0945938440485849,2023-12-28
prebreak,603529,2023-12-28,S,S,A,C,S,S,A,22.8033,23.03,21.83,1.2,,1,23.03,22.7119,2024-01-05,0,-0.2795,1,23.03,23.2696,2024-01-12,0,0.185,1,23.03,23.0136,2024-01-26,0,-0.0282,1.6169,-0.1177609939345223,2023-12-28
prebreak,300073,2023-12-29,S,S,A,C,S,S,A,37.0806,37.23,35.42,1.81,,0,0.0,0.0,,0,0.0,1,37.23,37.0418,2024-01-15,0,-0.1195,1,37.23,35.42,2024-01-18,1,-1.015,1.9786,0.0419419236848921,2023-12-29
prebreak,300257,2023-12-29,S,S,A,C,S,S,A,15.3627,15.61,14.86,0.75,,1,15.61,15.4504,2024-01-04,0,-0.2285,1,15.61,15.4504,2024-01-04,0,-0.2285,1,15.61,15.4504,2024-01-04,0,-0.2285,1.8873,0.0418817901560688,2023-12-29
prebreak,003002,2024-01-02,S,S,A,C,S,S,A,14.4696,13.61,12.92,0.69,,1,13.61,14.18,2024-01-05,0,0.8106,1,13.61,14.18,2024-01-05,0,0.8106,1,13.61,14.18,2024-01-05,0,0.8106,3.7617,-0.0160848135260648,2024-01-02
prebreak,300856,2024-01-03,S,S,A,C,S,S,A,21.2339,21.03,20.06,0.97,,1,21.03,22.1783,2024-01-10,0,1.1666,1,21.03,22.5043,2024-01-17,0,1.5025,1,21.03,20.06,2024-01-31,1,-1.0158,3.5252,-0.0250351765099363,2024-01-03
prebreak,300911,2024-01-03,S,S,A,C,S,S,A,20.2434,21.62,20.66,0.96,,0,0.0,0.0,,0,0.0,1,21.62,20.6082,2024-01-17,0,-1.0704,1,21.62,20.66,2024-01-18,1,-1.0165,4.0555,0.0314003394926083,2024-01-03
